"ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"2020-01-07 20:00:00",20,7,1,13,12.7,91.6,3000,709
"2020-01-07 21:00:00",21,7,1,14,12.7,91.6,1300,709
"2020-01-07 22:00:00",22,7,1,12,12.6,92.8,2600,709
"2020-01-07 23:00:00",23,7,1,11,12.6,91.6,3500,709
"2020-01-08 00:00:00",0,8,1,11,12.4,94,1700,709
"2020-01-08 01:00:00",1,8,1,10,12.3,89.1,6000,709
"2020-01-08 02:00:00",2,8,1,10,12.5,88,NA,709
"2020-01-08 03:00:00",3,8,1,11,12.5,88,5500,709
"2020-01-08 04:00:00",4,8,1,11,12.5,89.2,5000,709
"2020-01-08 05:00:00",5,8,1,11,12,92.6,6000,709
"2020-01-08 06:00:00",6,8,1,12,11.9,87.7,4500,709
"2020-01-08 07:00:00",7,8,1,11,11.5,81.5,1500,709
"2020-01-08 08:00:00",8,8,1,9,11.1,82.5,1500,709
"2020-01-08 09:00:00",9,8,1,11,11.2,81.3,1500,709
"2020-01-08 10:00:00",10,8,1,9,11.2,81.2,1500,709
"2020-01-08 11:00:00",11,8,1,11,11.4,81.4,1500,709
"2020-01-08 12:00:00",12,8,1,9,11.6,81.6,1500,709
"2020-01-08 13:00:00",13,8,1,8,11.7,80.4,1500,709
"2020-01-08 14:00:00",14,8,1,7,11.8,76.9,1500,709
"2020-01-08 15:00:00",15,8,1,5,11.7,76.9,1500,709
"2020-01-08 16:00:00",16,8,1,4,11.4,77.8,1500,709
"2020-01-08 17:00:00",17,8,1,2,11,81.1,1200,709
"2020-01-08 18:00:00",18,8,1,1,10.7,82.2,1300,709
"2020-01-08 19:00:00",19,8,1,4,10.4,87,1000,709
"2020-01-08 20:00:00",20,8,1,1,10.1,89.5,900,709
"2020-01-08 21:00:00",21,8,1,4,9.7,91.9,1000,709
"2020-01-08 22:00:00",22,8,1,8,9.8,93.3,900,709
"2020-01-08 23:00:00",23,8,1,7,9.5,96,600,709
"2020-01-09 00:00:00",0,9,1,9,9.7,97.3,460,709
"2020-01-09 01:00:00",1,9,1,10,10.9,96.2,2700,709
"2020-01-09 02:00:00",2,9,1,14,11.7,95.1,3500,709
"2020-01-09 03:00:00",3,9,1,15,12,92.7,4500,709
"2020-01-09 04:00:00",4,9,1,13,11.9,93.8,800,709
"2020-01-09 05:00:00",5,9,1,15,12,93.9,800,709
"2020-01-09 06:00:00",6,9,1,12,12.2,92.7,1500,709
"2020-01-09 07:00:00",7,9,1,15,12.6,83.5,4500,709
"2020-01-09 08:00:00",8,9,1,15,12.2,82,5500,709
"2020-01-09 09:00:00",9,9,1,15,11.4,81.5,3500,709
"2020-01-09 10:00:00",10,9,1,17,11.4,79.2,3500,709
"2020-01-09 10:00:00",10,9,1,17,11.4,79.2,3500,709
"2020-01-09 11:00:00",11,9,1,16,11.9,76,3000,709
"2020-01-09 12:00:00",12,9,1,15,12.5,70.8,3000,709
"2020-01-09 13:00:00",13,9,1,9,13.4,65.3,3000,709
"2020-01-09 14:00:00",14,9,1,9,13.1,66,3000,709
"2020-01-09 15:00:00",15,9,1,8,12.4,79.9,1000,709
"2020-01-09 16:00:00",16,9,1,1,11.3,96.3,2000,709
"2020-01-09 17:00:00",17,9,1,10,11.2,91.2,3000,709
"2020-01-09 18:00:00",18,9,1,11,10.7,87.3,3000,709
"2020-01-09 19:00:00",19,9,1,11,8.9,82.4,3000,709
"2020-01-09 20:00:00",20,9,1,6,8.1,86,3000,709
"2020-01-09 21:00:00",21,9,1,12,8.9,79.8,2400,709
"2020-01-09 22:00:00",22,9,1,14,6.7,89.5,1500,709
"2020-01-09 23:00:00",23,9,1,12,6,92.3,1200,709
"2020-01-10 00:00:00",0,10,1,9,5.9,90.7,1600,709
"2020-01-10 01:00:00",1,10,1,9,5.5,90.6,1400,709
"2020-01-10 02:00:00",2,10,1,10,5.6,92.2,800,709
"2020-01-10 03:00:00",3,10,1,10,6,89.2,1300,709
"2020-01-10 04:00:00",4,10,1,10,6,87.7,1800,709
"2020-01-10 05:00:00",5,10,1,11,5.8,86,1500,709
"2020-01-10 06:00:00",6,10,1,8,5.4,87.3,1500,709
"2020-01-10 07:00:00",7,10,1,8,5.2,82.4,3500,709
"2020-01-10 08:00:00",8,10,1,9,5.5,78.1,5000,709
"2020-01-10 09:00:00",9,10,1,8,5.6,76.5,5000,709
"2020-01-10 10:00:00",10,10,1,9,5.8,73.8,6000,709
"2020-01-10 11:00:00",11,10,1,7,6.5,71.5,5000,709
"2020-01-10 12:00:00",12,10,1,10,7,70.8,6000,709
"2020-01-10 13:00:00",13,10,1,6,7.6,67.2,6000,709
"2020-01-10 14:00:00",14,10,1,7,7.6,70,6000,709
"2020-01-10 15:00:00",15,10,1,4,7.9,66.2,5000,709
"2020-01-10 16:00:00",16,10,1,6,7.4,68.3,5000,709
"2020-01-10 17:00:00",17,10,1,4,6.1,72.5,5000,709
"2020-01-10 18:00:00",18,10,1,6,6.2,72.7,4000,709
"2020-01-10 19:00:00",19,10,1,5,5.2,76,4000,709
"2020-01-10 20:00:00",20,10,1,7,4.8,78.8,4000,709
"2020-01-10 21:00:00",21,10,1,7,4.6,82,3000,709
"2020-01-10 22:00:00",22,10,1,7,4.8,83.7,3000,709
"2020-01-10 23:00:00",23,10,1,7,5.2,84,3000,709
"2020-01-11 00:00:00",0,11,1,9,5.8,82.9,3000,709
"2020-01-11 01:00:00",1,11,1,8,5.8,82.9,3000,709
"2020-01-11 02:00:00",2,11,1,10,6.3,83.2,3000,709
"2020-01-11 03:00:00",3,11,1,9,6.8,82.1,3000,709
"2020-01-11 04:00:00",4,11,1,11,7.8,80,2500,709
"2020-01-11 05:00:00",5,11,1,12,8.6,79.2,2200,709
"2020-01-11 06:00:00",6,11,1,11,8.8,79.4,2200,709
"2020-01-11 07:00:00",7,11,1,11,9.1,78.4,2000,709
"2020-01-11 08:00:00",8,11,1,12,9.4,77.3,2000,709
"2020-01-11 09:00:00",9,11,1,14,9.6,77.5,2500,709
"2020-01-11 10:00:00",10,11,1,10,9.3,85.2,1200,709
"2020-01-11 11:00:00",11,11,1,14,9.2,89.1,2500,709
"2020-01-11 12:00:00",12,11,1,14,9.9,84.2,3000,709
"2020-01-11 13:00:00",13,11,1,16,10.3,80.6,3500,709
"2020-01-11 14:00:00",14,11,1,14,10.2,80.5,3000,709
"2020-01-11 15:00:00",15,11,1,15,10.2,81.8,2500,709
"2020-01-11 16:00:00",16,11,1,16,10.5,78.3,2500,709
"2020-01-11 17:00:00",17,11,1,17,10.4,80.7,2000,709
"2020-01-11 18:00:00",18,11,1,15,10.6,78.3,2000,709
"2020-01-11 19:00:00",19,11,1,19,10.5,79.5,2600,709
"2020-01-11 20:00:00",20,11,1,18,10.4,80.7,2200,709
"2020-01-11 21:00:00",21,11,1,16,10.4,79.5,2000,709
"2020-01-11 22:00:00",22,11,1,18,10.5,78.3,2200,709
"2020-01-11 23:00:00",23,11,1,17,10.3,79.4,2300,709
"2020-01-12 00:00:00",0,12,1,18,10.1,81.7,2600,709
"2020-01-12 01:00:00",1,12,1,15,9.8,86.8,1400,709
"2020-01-12 02:00:00",2,12,1,13,9.3,93.2,1000,709
"2020-01-12 03:00:00",3,12,1,14,9.4,93.2,1300,709
"2020-01-12 04:00:00",4,12,1,14,9.5,93.2,1400,709
"2020-01-12 05:00:00",5,12,1,13,9.5,94.6,1100,709
"2020-01-12 06:00:00",6,12,1,12,9.7,97.3,500,709
"2020-01-12 07:00:00",7,12,1,14,10.7,93.6,1500,709
"2020-01-12 08:00:00",8,12,1,12,10.6,89.7,3000,709
"2020-01-12 09:00:00",9,12,1,12,10.5,89.7,700,709
"2020-01-12 10:00:00",10,12,1,17,10.7,79.7,4500,709
"2020-01-12 11:00:00",11,12,1,15,10.9,73.8,4500,709
"2020-01-12 12:00:00",12,12,1,18,10.9,75,5000,709
"2020-01-12 13:00:00",13,12,1,19,10.3,74.4,4000,709
"2020-01-12 14:00:00",14,12,1,16,11.3,67.1,4000,709
"2020-01-12 15:00:00",15,12,1,13,10.4,64.7,4500,709
"2020-01-12 16:00:00",16,12,1,10,9.2,69.4,5000,709
"2020-01-12 17:00:00",17,12,1,7,8.3,73.7,5000,709
"2020-01-12 18:00:00",18,12,1,7,7.4,79.7,4500,709
"2020-01-12 19:00:00",19,12,1,7,6.8,85,4000,709
"2020-01-12 20:00:00",20,12,1,5,6.2,86.3,4000,709
"2020-01-12 21:00:00",21,12,1,6,5.7,87.4,4000,709
"2020-01-12 22:00:00",22,12,1,7,5.4,88.9,3000,709
"2020-01-12 23:00:00",23,12,1,6,5.1,88.7,2700,709
"2020-01-13 00:00:00",0,13,1,6,4.5,91.6,2300,709
"2020-01-13 01:00:00",1,13,1,4,4.6,93.4,2000,709
"2020-01-13 02:00:00",2,13,1,7,6,92.2,1900,709
"2020-01-13 03:00:00",3,13,1,6,6.3,93.8,1400,709
"2020-01-13 04:00:00",4,13,1,6,6.2,93.9,2000,709
"2020-01-13 05:00:00",5,13,1,7,5.8,92.2,2500,709
"2020-01-13 06:00:00",6,13,1,5,5.7,92.1,2100,709
"2020-01-13 07:00:00",7,13,1,7,6.9,92.6,2500,709
"2020-01-13 08:00:00",8,13,1,7,7.3,92.6,1500,709
"2020-01-13 09:00:00",9,13,1,8,7.5,94.2,2000,709
"2020-01-13 10:00:00",10,13,1,10,8.6,86.1,2000,709
"2020-01-13 11:00:00",11,13,1,14,8.9,78.4,3000,709
"2020-01-13 12:00:00",12,13,1,11,9.2,78.6,3500,709
"2020-01-13 13:00:00",13,13,1,15,9.2,78.6,3500,709
"2020-01-13 14:00:00",14,13,1,15,9.4,76.3,3500,709
"2020-01-13 15:00:00",15,13,1,15,9.4,76.3,3000,709
"2020-01-13 16:00:00",16,13,1,16,8.6,93,700,709
"2020-01-13 17:00:00",17,13,1,17,9.8,83,3000,709
"2020-01-13 18:00:00",18,13,1,19,10,87,1000,709
"2020-01-13 19:00:00",19,13,1,18,10.1,90.9,500,709
"2020-01-13 20:00:00",20,13,1,18,10.4,91,600,709
"2020-01-13 21:00:00",21,13,1,18,10.6,92.3,290,709
"2020-01-13 22:00:00",22,13,1,15,7.3,92.7,600,709
"2020-01-13 23:00:00",23,13,1,14,7.4,92.7,1200,709
"2020-01-14 00:00:00",0,14,1,9,7.4,87,2700,709
"2020-01-14 01:00:00",1,14,1,10,7.4,89.9,2000,709
"2020-01-14 02:00:00",2,14,1,7,7.2,92.7,2300,709
"2020-01-14 03:00:00",3,14,1,8,7.6,91.4,1800,709
"2020-01-14 04:00:00",4,14,1,8,7.8,90,1400,709
"2020-01-14 05:00:00",5,14,1,6,6.9,91.2,1100,709
"2020-01-14 06:00:00",6,14,1,9,7.5,85.6,1300,709
"2020-01-14 07:00:00",7,14,1,8,7.9,79,2000,709
"2020-01-14 08:00:00",8,14,1,7,7.6,81.5,2000,709
"2020-01-14 09:00:00",9,14,1,10,8.1,87.4,2000,709
"2020-01-14 10:00:00",10,14,1,11,9.2,86.6,1600,709
"2020-01-14 11:00:00",11,14,1,11,9.7,86.8,1500,709
"2020-01-14 12:00:00",12,14,1,15,10.2,84.6,3000,709
"2020-01-14 13:00:00",13,14,1,16,10.7,93.6,500,709
"2020-01-14 14:00:00",14,14,1,19,12.4,92.8,800,709
"2020-01-14 15:00:00",15,14,1,19,12.9,91.8,500,709
"2020-01-14 16:00:00",16,14,1,19,12.8,94.1,450,709
"2020-01-14 17:00:00",17,14,1,20,12.8,92.9,500,709
"2020-01-14 18:00:00",18,14,1,21,12.8,92.9,700,709
"2020-01-14 19:00:00",19,14,1,20,12.2,93.9,450,709
"2020-01-14 20:00:00",20,14,1,20,12.3,92.7,350,709
"2020-01-14 21:00:00",21,14,1,22,12.3,91.5,800,709
"2020-01-14 22:00:00",22,14,1,19,12,91.4,800,709
"2020-01-14 23:00:00",23,14,1,17,11.9,92.6,410,709
"2020-01-15 00:00:00",0,15,1,18,11.8,91.4,500,709
"2020-01-15 01:00:00",1,15,1,22,12.3,89.2,900,709
"2020-01-15 02:00:00",2,15,1,19,12.2,88,1300,709
"2020-01-15 03:00:00",3,15,1,19,12.1,88,800,709
"2020-01-15 04:00:00",4,15,1,9,8,95.7,500,709
"2020-01-15 05:00:00",5,15,1,4,7.7,95.7,1100,709
"2020-01-15 06:00:00",6,15,1,9,7.5,95.7,500,709
"2020-01-15 07:00:00",7,15,1,6,7.5,95.7,1000,709
"2020-01-15 08:00:00",8,15,1,7,7.2,94.1,1200,709
"2020-01-15 09:00:00",9,15,1,7,6.8,89.7,900,709
"2020-01-15 10:00:00",10,15,1,7,6.5,89.5,2000,709
"2020-01-15 11:00:00",11,15,1,7,6.9,88.2,3000,709
"2020-01-15 12:00:00",12,15,1,9,7.4,88.4,4000,709
"2020-01-15 13:00:00",13,15,1,11,8.5,83.4,4000,709
"2020-01-15 14:00:00",14,15,1,12,10,75.5,3000,709
"2020-01-15 15:00:00",15,15,1,15,10,69.2,5000,709
"2020-01-15 16:00:00",16,15,1,11,9.1,64.4,5000,709
"2020-01-15 17:00:00",17,15,1,9,8.2,66.9,4500,709
"2020-01-15 18:00:00",18,15,1,9,7.6,73,4000,709
"2020-01-15 19:00:00",19,15,1,10,7,76.5,3500,709
"2020-01-15 20:00:00",20,15,1,9,6.6,79.1,3000,709
"2020-01-15 21:00:00",21,15,1,8,6.5,81.9,3000,709
"2020-01-15 22:00:00",22,15,1,7,6.5,83.5,2800,709
"2020-01-15 23:00:00",23,15,1,7,6.8,83.7,2800,709
"2020-01-16 00:00:00",0,16,1,7,7.1,82.4,2200,709
"2020-01-16 01:00:00",1,16,1,6,6.7,85,2200,709
"2020-01-16 02:00:00",2,16,1,5,6,89.2,1800,709
"2020-01-16 03:00:00",3,16,1,7,7,89.6,2000,709
"2020-01-16 04:00:00",4,16,1,5,6.5,89.4,2000,709
"2020-01-16 05:00:00",5,16,1,6,5.5,90.5,2200,709
"2020-01-16 06:00:00",6,16,1,6,5.9,92.1,2100,709
"2020-01-16 07:00:00",7,16,1,6,6.6,89.4,2500,709
"2020-01-16 08:00:00",8,16,1,9,6.4,90.7,2500,709
"2020-01-16 09:00:00",9,16,1,10,8,88.6,3000,709
"2020-01-16 10:00:00",10,16,1,9,8.9,85,3000,709
"2020-01-16 11:00:00",11,16,1,14,9.2,81.2,3000,709
"2020-01-16 12:00:00",12,16,1,14,10.1,80.5,3000,709
"2020-01-16 13:00:00",13,16,1,13,10.6,78.4,3000,709
"2020-01-16 14:00:00",14,16,1,14,10.7,81,3000,709
"2020-01-16 15:00:00",15,16,1,11,10.9,77.5,3000,709
"2020-01-16 16:00:00",16,16,1,13,11,78.8,2500,709
"2020-01-16 17:00:00",17,16,1,12,11.9,72.5,3000,709
"2020-01-16 18:00:00",18,16,1,12,11.8,75.9,1200,709
"2020-01-16 19:00:00",19,16,1,14,12.3,77.5,3000,709
"2020-01-16 20:00:00",20,16,1,14,11.1,89.9,500,709
"2020-01-16 21:00:00",21,16,1,13,11,91.2,1200,709
"2020-01-16 22:00:00",22,16,1,12,11,91.2,1100,709
"2020-01-16 23:00:00",23,16,1,10,10.8,91.1,1100,709
"2020-01-17 00:00:00",0,17,1,8,10.5,93.5,1200,709
"2020-01-17 01:00:00",1,17,1,7,10.2,93.5,1500,709
"2020-01-17 02:00:00",2,17,1,6,10,94.8,1700,709
"2020-01-17 03:00:00",3,17,1,7,10.1,94.7,1200,709
"2020-01-17 04:00:00",4,17,1,6,9.8,94.7,1500,709
"2020-01-17 05:00:00",5,17,1,8,9.6,92,1400,709
"2020-01-17 06:00:00",6,17,1,16,7.9,91.5,220,709
"2020-01-17 07:00:00",7,17,1,6,7.3,94.1,2000,709
"2020-01-17 08:00:00",8,17,1,8,7.9,91.5,1500,709
"2020-01-17 09:00:00",9,17,1,8,8.2,90.2,2000,709
"2020-01-17 10:00:00",10,17,1,11,9.1,81.1,3000,709
"2020-01-17 11:00:00",11,17,1,15,8.4,80.6,3500,709
"2020-01-17 12:00:00",12,17,1,21,7.8,74.6,4000,709
"2020-01-17 13:00:00",13,17,1,22,7.5,71.5,5000,709
"2020-01-17 14:00:00",14,17,1,17,7.2,64.2,4500,709
"2020-01-17 15:00:00",15,17,1,15,7.7,66.2,4500,709
"2020-01-17 16:00:00",16,17,1,13,6.9,72.3,4000,709
"2020-01-17 17:00:00",17,17,1,11,5.8,76.9,4000,709
"2020-01-17 18:00:00",18,17,1,9,5.1,79.2,4000,709
