"ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"2020-01-01 00:00:00",0,1,1,5,6.6,86.4,2000,842
"2020-01-01 01:00:00",1,1,1,3,6.7,84.9,2200,842
"2020-01-01 02:00:00",2,1,1,3,6.9,86.5,1900,842
"2020-01-01 03:00:00",3,1,1,5,6.9,89.4,2200,842
"2020-01-01 04:00:00",4,1,1,5,7,89.5,2800,842
"2020-01-01 05:00:00",5,1,1,6,7,88,2900,842
"2020-01-01 06:00:00",6,1,1,6,6.9,91.1,900,842
"2020-01-01 07:00:00",7,1,1,7,6.7,92.4,1100,842
"2020-01-01 08:00:00",8,1,1,7,6.7,90.9,800,842
"2020-01-01 09:00:00",9,1,1,5,7,88,900,842
"2020-01-01 10:00:00",10,1,1,7,7.2,88.2,800,842
"2020-01-01 11:00:00",11,1,1,6,7.2,91.1,500,842
"2020-01-01 12:00:00",12,1,1,3,7.4,92.6,180,842
"2020-01-01 13:00:00",13,1,1,1,7.3,95.5,290,842
"2020-01-01 14:00:00",14,1,1,2,7.5,97.1,430,842
"2020-01-01 15:00:00",15,1,1,3,7.8,97.1,360,842
"2020-01-01 16:00:00",16,1,1,2,8,97.2,370,842
"2020-01-01 17:00:00",17,1,1,5,8.1,97.2,330,842
"2020-01-01 18:00:00",18,1,1,5,8,97.2,360,842
"2020-01-01 19:00:00",19,1,1,5,8.1,97.2,390,842
"2020-01-01 20:00:00",20,1,1,6,8.5,97.2,1600,842
"2020-01-01 21:00:00",21,1,1,6,8.4,95.6,1500,842
"2020-01-01 22:00:00",22,1,1,7,8.5,94.3,1600,842
"2020-01-01 23:00:00",23,1,1,5,8.6,95.7,1900,842
"2020-01-02 00:00:00",0,2,1,4,8.8,93,1900,842
"2020-01-02 01:00:00",1,2,1,6,8.9,95.8,1000,842
"2020-01-02 02:00:00",2,2,1,5,9.1,94.5,3500,842
"2020-01-02 03:00:00",3,2,1,5,9.3,93.2,2800,842
"2020-01-02 04:00:00",4,2,1,9,9.1,97.3,500,842
"2020-01-02 05:00:00",5,2,1,4,8.2,95.7,4000,842
"2020-01-02 06:00:00",6,2,1,4,8,95.6,3500,842
"2020-01-02 07:00:00",7,2,1,6,8.8,93,3000,842
"2020-01-02 08:00:00",8,2,1,6,9.4,89.2,4500,842
"2020-01-02 09:00:00",9,2,1,7,9.9,92,3000,842
"2020-01-02 10:00:00",10,2,1,9,10.4,88.4,4000,842
"2020-01-02 11:00:00",11,2,1,9,10.8,79.7,3500,842
"2020-01-02 12:00:00",12,2,1,12,10.7,77.2,4500,842
"2020-01-02 13:00:00",13,2,1,12,10.5,79.6,3500,842
"2020-01-02 14:00:00",14,2,1,10,10.2,88.3,1600,842
"2020-01-02 15:00:00",15,2,1,10,10,92.1,1000,842
"2020-01-02 16:00:00",16,2,1,12,10.1,92.1,1700,842
"2020-01-02 17:00:00",17,2,1,11,9.9,93.4,3000,842
"2020-01-02 18:00:00",18,2,1,11,10.6,88.4,1900,842
"2020-01-02 19:00:00",19,2,1,12,10.3,90.9,600,842
"2020-01-02 20:00:00",20,2,1,9,10.3,93.5,1100,842
"2020-01-02 21:00:00",21,2,1,9,10.7,89.7,1700,842
"2020-01-02 22:00:00",22,2,1,14,11.3,88.8,1600,842
"2020-01-02 23:00:00",23,2,1,16,11.4,91.2,300,842
"2020-01-03 00:00:00",0,3,1,16,11.6,92.5,800,842
"2020-01-03 01:00:00",1,3,1,16,11.1,96.2,200,842
"2020-01-03 02:00:00",2,3,1,15,11.2,91.1,2200,842
"2020-01-03 03:00:00",3,3,1,14,11,88.7,2100,842
"2020-01-03 04:00:00",4,3,1,12,10.4,89.6,1800,842
"2020-01-03 05:00:00",5,3,1,11,10.6,90.9,1300,842
"2020-01-03 06:00:00",6,3,1,11,10.8,91,1600,842
"2020-01-03 07:00:00",7,3,1,12,10.6,90.9,2500,842
"2020-01-03 08:00:00",8,3,1,10,10.1,92.1,3500,842
"2020-01-03 09:00:00",9,3,1,9,10.3,92.2,4000,842
"2020-01-03 10:00:00",10,3,1,16,7.8,82.8,3500,842
"2020-01-03 11:00:00",11,3,1,12,8,71.9,3000,842
"2020-01-03 12:00:00",12,3,1,14,8.5,68.5,3000,842
"2020-01-03 13:00:00",13,3,1,13,8.8,67.6,3000,842
"2020-01-03 14:00:00",14,3,1,11,9.4,68.2,3500,842
"2020-01-03 15:00:00",15,3,1,9,8.5,67.1,4000,842
"2020-01-03 16:00:00",16,3,1,8,7.8,70.2,4000,842
"2020-01-03 17:00:00",17,3,1,6,4.2,79.9,3000,842
"2020-01-03 18:00:00",18,3,1,5,3.6,80.9,2400,842
"2020-01-03 19:00:00",19,3,1,7,4.7,82,3000,842
"2020-01-03 20:00:00",20,3,1,4,3.9,84.7,2500,842
"2020-01-03 21:00:00",21,3,1,7,2.5,87.3,2300,842
"2020-01-03 22:00:00",22,3,1,7,3.4,87.7,2200,842
"2020-01-03 23:00:00",23,3,1,6,3.5,91.3,1800,842
"2020-01-04 00:00:00",0,4,1,5,3.1,94.6,2000,842
"2020-01-04 01:00:00",1,4,1,5,2.4,94.5,2100,842
"2020-01-04 02:00:00",2,4,1,1,2.8,96.4,1600,842
"2020-01-04 03:00:00",3,4,1,1,1.9,94.3,1600,842
"2020-01-04 04:00:00",4,4,1,2,2,98.2,1800,842
"2020-01-04 05:00:00",5,4,1,2,0.9,96,1400,842
"2020-01-04 06:00:00",6,4,1,3,3.7,96.5,2500,842
"2020-01-04 07:00:00",7,4,1,6,4.2,93.2,2600,842
"2020-01-04 08:00:00",8,4,1,6,5.9,89,2600,842
"2020-01-04 09:00:00",9,4,1,6,6.7,86.4,3000,842
"2020-01-04 10:00:00",10,4,1,8,7.6,82.7,3500,842
"2020-01-04 11:00:00",11,4,1,5,7.8,85.5,4000,842
"2020-01-04 12:00:00",12,4,1,7,8.6,84.6,4000,842
"2020-01-04 13:00:00",13,4,1,7,8.5,83.2,4000,842
"2020-01-04 14:00:00",14,4,1,7,8.2,88.6,2100,842
"2020-01-04 15:00:00",15,4,1,5,8.8,87.6,4000,842
"2020-01-04 16:00:00",16,4,1,8,7.3,88.2,5500,842
"2020-01-04 17:00:00",17,4,1,2,6.3,92.3,4000,842
"2020-01-04 18:00:00",18,4,1,4,5.3,95.2,1000,842
"2020-01-04 19:00:00",19,4,1,3,6.5,93.9,2100,842
"2020-01-04 20:00:00",20,4,1,3,6.9,94,2300,842
"2020-01-04 21:00:00",21,4,1,4,6.6,93.8,2400,842
"2020-01-04 22:00:00",22,4,1,4,6.2,93.8,2800,842
"2020-01-04 23:00:00",23,4,1,5,6.8,90.9,4500,842
"2020-01-05 00:00:00",0,5,1,4,6.4,90.6,5000,842
"2020-01-05 01:00:00",1,5,1,5,6.2,92.3,5000,842
"2020-01-05 02:00:00",2,5,1,6,7.3,83.8,6500,842
"2020-01-05 03:00:00",3,5,1,4,7.1,83.6,6500,842
"2020-01-05 04:00:00",4,5,1,4,6.9,85,6000,842
"2020-01-05 05:00:00",5,5,1,4,7.1,88.1,5500,842
"2020-01-05 06:00:00",6,5,1,6,7.8,78.5,6000,842
"2020-01-05 07:00:00",7,5,1,4,7.7,81.3,5000,842
"2020-01-05 08:00:00",8,5,1,4,7.2,89.6,1000,842
"2020-01-05 09:00:00",9,5,1,2,7,94,1200,842
"2020-01-05 10:00:00",10,5,1,3,7.7,95.6,2700,842
"2020-01-05 11:00:00",11,5,1,5,8.2,91.4,1000,842
"2020-01-05 12:00:00",12,5,1,4,8.5,93,2500,842
"2020-01-05 13:00:00",13,5,1,6,8.7,90.2,1500,842
"2020-01-05 14:00:00",14,5,1,6,8.8,87.6,1500,842
"2020-01-05 15:00:00",15,5,1,6,8.3,93,3500,842
"2020-01-05 16:00:00",16,5,1,5,8.3,90,3000,842
"2020-01-05 17:00:00",17,5,1,2,8.2,90,3000,842
"2020-01-05 18:00:00",18,5,1,2,8.2,87.2,2900,842
"2020-01-05 19:00:00",19,5,1,3,8.1,90,2300,842
"2020-01-05 20:00:00",20,5,1,6,8.8,78,4000,842
"2020-01-05 21:00:00",21,5,1,5,8.1,88.6,1500,842
"2020-01-05 22:00:00",22,5,1,7,8.6,79.2,4000,842
"2020-01-05 23:00:00",23,5,1,9,8.5,77.7,4000,842
"2020-01-06 00:00:00",0,6,1,11,8.1,74.7,3500,842
"2020-01-06 01:00:00",1,6,1,11,7.7,75.6,3500,842
"2020-01-06 02:00:00",2,6,1,10,7.6,75.6,4000,842
"2020-01-06 03:00:00",3,6,1,9,8,76,3500,842
"2020-01-06 04:00:00",4,6,1,13,7.8,75.8,2700,842
"2020-01-06 05:00:00",5,6,1,10,7.9,74.6,3000,842
"2020-01-06 06:00:00",6,6,1,7,8,74.7,3500,842
"2020-01-06 07:00:00",7,6,1,12,8,71.9,4500,842
"2020-01-06 08:00:00",8,6,1,11,8.1,77.5,4000,842
"2020-01-06 09:00:00",9,6,1,11,8.1,77.5,3000,842
"2020-01-06 10:00:00",10,6,1,15,8.1,77.5,3000,842
"2020-01-06 11:00:00",11,6,1,14,8.2,77.6,3500,842
"2020-01-06 12:00:00",12,6,1,12,8.3,81.8,3000,842
"2020-01-06 13:00:00",13,6,1,12,8.7,83.5,2600,842
"2020-01-06 14:00:00",14,6,1,12,9.5,86.6,1600,842
"2020-01-06 15:00:00",15,6,1,11,9.2,94.5,1200,842
"2020-01-06 16:00:00",16,6,1,9,9.7,97.3,350,842
"2020-01-06 17:00:00",17,6,1,11,10.3,94.7,2400,842
"2020-01-06 18:00:00",18,6,1,8,8,94.2,2600,842
"2020-01-06 19:00:00",19,6,1,7,7.7,92.8,1900,842
"2020-01-06 20:00:00",20,6,1,4,6.8,91,1300,842
"2020-01-06 21:00:00",21,6,1,4,6.7,90.9,1100,842
"2020-01-06 22:00:00",22,6,1,5,5,91.9,900,842
"2020-01-06 23:00:00",23,6,1,4,5.9,96.9,800,842
"2020-01-07 00:00:00",0,7,1,1,3.5,96.6,160,842
"2020-01-07 01:00:00",1,7,1,2,1.6,96.2,20,842
"2020-01-07 02:00:00",2,7,1,4,4,98.4,600,842
"2020-01-07 03:00:00",3,7,1,3,3.5,96.6,170,842
"2020-01-07 04:00:00",4,7,1,4,5.9,96.9,900,842
"2020-01-07 05:00:00",5,7,1,5,8.5,95.8,800,842
"2020-01-07 06:00:00",6,7,1,6,9.2,94.5,900,842
"2020-01-07 07:00:00",7,7,1,7,10,92.1,1100,842
"2020-01-07 08:00:00",8,7,1,6,9.5,90.7,NA,842
"2020-01-07 09:00:00",9,7,1,7,10,92.1,NA,842
"2020-01-07 10:00:00",10,7,1,8,10.6,92.2,900,842
"2020-01-07 11:00:00",11,7,1,12,10.6,89.7,1200,842
"2020-01-07 12:00:00",12,7,1,10,10.1,96,220,842
"2020-01-07 13:00:00",13,7,1,9,11.1,98.7,250,842
"2020-01-07 14:00:00",14,7,1,10,11.6,97.5,700,842
"2020-01-07 15:00:00",15,7,1,14,12,97.6,180,842
"2020-01-07 16:00:00",16,7,1,13,12.3,97.6,1200,842
"2020-01-07 17:00:00",17,7,1,13,12.5,96.4,2500,842
"2020-01-07 18:00:00",18,7,1,14,12.4,96.4,220,842
"2020-01-07 19:00:00",19,7,1,16,12.3,97.6,600,842
"2020-01-07 20:00:00",20,7,1,15,12.2,97.5,300,842
"2020-01-07 21:00:00",21,7,1,12,12.2,97.5,360,842
"2020-01-07 22:00:00",22,7,1,12,12.3,96.4,500,842
"2020-01-07 23:00:00",23,7,1,15,12.2,96.3,470,842
"2020-01-08 00:00:00",0,8,1,14,12.1,95,1600,842
"2020-01-08 01:00:00",1,8,1,12,11.9,97.5,1000,842
"2020-01-08 02:00:00",2,8,1,11,11.8,97.5,500,842
"2020-01-08 03:00:00",3,8,1,12,11.7,97.5,290,842
"2020-01-08 04:00:00",4,8,1,9,11.6,97.5,400,842
"2020-01-08 05:00:00",5,8,1,7,11.5,97.5,1800,842
"2020-01-08 06:00:00",6,8,1,7,11.3,97.5,2400,842
"2020-01-08 07:00:00",7,8,1,6,10.8,94.8,2400,842
"2020-01-08 08:00:00",8,8,1,7,10.5,94.8,1300,842
"2020-01-08 09:00:00",9,8,1,5,10.7,96.1,1100,842
"2020-01-08 10:00:00",10,8,1,5,11.2,94.9,1300,842
"2020-01-08 11:00:00",11,8,1,6,11.1,94.9,900,842
"2020-01-08 12:00:00",12,8,1,6,11.8,86.4,1200,842
"2020-01-08 13:00:00",13,8,1,7,11.6,86.4,1000,842
"2020-01-08 14:00:00",14,8,1,4,11.6,86.4,1000,842
"2020-01-08 15:00:00",15,8,1,1,11.4,87.5,900,842
"2020-01-08 16:00:00",16,8,1,1,11.3,87.5,800,842
"2020-01-08 17:00:00",17,8,1,4,10.5,92.2,500,842
"2020-01-08 18:00:00",18,8,1,4,10.2,96.1,360,842
"2020-01-08 19:00:00",19,8,1,2,10.2,96.1,370,842
"2020-01-08 20:00:00",20,8,1,6,10.3,97.4,300,842
"2020-01-08 21:00:00",21,8,1,9,10.2,97.3,140,842
"2020-01-08 22:00:00",22,8,1,12,10.3,97.4,190,842
"2020-01-08 23:00:00",23,8,1,15,11.3,97.5,180,842
"2020-01-09 00:00:00",0,9,1,17,11.3,97.5,700,842
"2020-01-09 01:00:00",1,9,1,18,11.5,97.5,600,842
"2020-01-09 02:00:00",2,9,1,14,11.8,96.2,1000,842
"2020-01-09 03:00:00",3,9,1,15,12.1,96.4,240,842
"2020-01-09 04:00:00",4,9,1,18,12.3,95.2,330,842
"2020-01-09 05:00:00",5,9,1,19,12.2,96.3,240,842
"2020-01-09 06:00:00",6,9,1,16,12.1,92.7,2700,842
"2020-01-09 07:00:00",7,9,1,17,11.7,89,2000,842
"2020-01-09 08:00:00",8,9,1,11,11.7,87.7,1900,842
"2020-01-09 09:00:00",9,9,1,10,11.5,86.4,1600,842
"2020-01-09 10:00:00",10,9,1,12,11.8,84.1,1600,842
"2020-01-09 11:00:00",11,9,1,9,12.2,80.9,1600,842
"2020-01-09 12:00:00",12,9,1,7,12.2,78.6,2000,842
"2020-01-09 13:00:00",13,9,1,8,11.7,84.2,1400,842
"2020-01-09 14:00:00",14,9,1,5,10.5,96.1,1100,842
"2020-01-09 15:00:00",15,9,1,12,11.9,89,2500,842
"2020-01-09 16:00:00",16,9,1,17,10.7,79.9,2600,842
"2020-01-09 17:00:00",17,9,1,12,9.8,79.2,1900,842
"2020-01-09 18:00:00",18,9,1,8,8.7,79.6,2700,842
"2020-01-09 19:00:00",19,9,1,5,7.2,81.2,3000,842
"2020-01-09 20:00:00",20,9,1,1,6.7,89.5,1600,842
"2020-01-09 21:00:00",21,9,1,1,5.3,95.3,1100,842
"2020-01-09 22:00:00",22,9,1,3,5.3,95.3,1900,842
"2020-01-09 23:00:00",23,9,1,7,6.6,87.9,6500,842
"2020-01-10 00:00:00",0,10,1,9,4.9,85.5,2700,842
"2020-01-10 01:00:00",1,10,1,14,6.2,81.9,4000,842
"2020-01-10 02:00:00",2,10,1,11,6.4,81.9,3500,842
"2020-01-10 03:00:00",3,10,1,13,6.4,81.9,5000,842
"2020-01-10 04:00:00",4,10,1,10,6.4,77.3,5500,842
"2020-01-10 05:00:00",5,10,1,11,5.5,81.2,4500,842
"2020-01-10 06:00:00",6,10,1,9,5,83.7,5000,842
"2020-01-10 07:00:00",7,10,1,7,6.1,78.6,4000,842
"2020-01-10 08:00:00",8,10,1,6,4.8,85.3,4500,842
"2020-01-10 09:00:00",9,10,1,8,4.7,85.2,4500,842
"2020-01-10 10:00:00",10,10,1,6,6.1,83.1,4500,842
"2020-01-10 11:00:00",11,10,1,7,7.4,81.1,4000,842
"2020-01-10 12:00:00",12,10,1,6,8.2,77.6,3500,842
"2020-01-10 13:00:00",13,10,1,7,8.3,73.6,4500,842
"2020-01-10 14:00:00",14,10,1,7,8.2,70.8,6000,842
"2020-01-10 15:00:00",15,10,1,3,9.1,67.9,6000,842
"2020-01-10 16:00:00",16,10,1,3,8.3,68.1,2600,842
"2020-01-10 17:00:00",17,10,1,5,5.8,81.2,3000,842
"2020-01-10 18:00:00",18,10,1,4,5.8,81.2,3500,842
"2020-01-10 19:00:00",19,10,1,4,5.4,84.2,2900,842
"2020-01-10 20:00:00",20,10,1,5,5.9,84.4,2800,842
"2020-01-10 21:00:00",21,10,1,4,6,82.9,1900,842
"2020-01-10 22:00:00",22,10,1,6,7.3,80.9,2700,842
"2020-01-10 23:00:00",23,10,1,7,8.4,77.6,2900,842
"2020-01-11 00:00:00",0,11,1,7,8.6,76.5,2700,842
"2020-01-11 01:00:00",1,11,1,8,9.3,75.9,2800,842
"2020-01-11 02:00:00",2,11,1,11,9.5,77.4,2200,842
"2020-01-11 03:00:00",3,11,1,10,9.7,80.1,1900,842
"2020-01-11 04:00:00",4,11,1,11,9.7,82.7,1700,842
"2020-01-11 05:00:00",5,11,1,11,9.9,82.9,1700,842
"2020-01-11 06:00:00",6,11,1,12,9.8,82.8,1900,842
"2020-01-11 07:00:00",7,11,1,14,9.8,85.4,1700,842
"2020-01-11 08:00:00",8,11,1,12,10,84.3,700,842
"2020-01-11 09:00:00",9,11,1,12,9.5,90.6,800,842
"2020-01-11 10:00:00",10,11,1,10,10.2,83.1,2100,842
"2020-01-11 11:00:00",11,11,1,10,10.1,86.8,2200,842
"2020-01-11 12:00:00",12,11,1,14,10.9,79.8,2900,842
"2020-01-11 13:00:00",13,11,1,16,11.1,80,1900,842
"2020-01-11 14:00:00",14,11,1,18,11.2,78.8,1300,842
"2020-01-11 15:00:00",15,11,1,15,10.9,81.1,1500,842
"2020-01-11 16:00:00",16,11,1,15,10.8,82.3,1500,842
"2020-01-11 17:00:00",17,11,1,18,10.7,83.4,1100,842
"2020-01-11 18:00:00",18,11,1,14,10.3,88.3,450,842
"2020-01-11 19:00:00",19,11,1,16,10.5,84.6,1400,842
"2020-01-11 20:00:00",20,11,1,15,10.7,82.2,1600,842
"2020-01-11 21:00:00",21,11,1,18,10.7,81,1800,842
"2020-01-11 22:00:00",22,11,1,18,10.6,82.1,1700,842
"2020-01-11 23:00:00",23,11,1,20,10.6,82.1,1800,842
"2020-01-12 00:00:00",0,12,1,16,10.6,84.6,1600,842
"2020-01-12 01:00:00",1,12,1,16,10.2,92.1,400,842
"2020-01-12 02:00:00",2,12,1,16,10.1,94.7,250,842
"2020-01-12 03:00:00",3,12,1,16,10.4,94.7,230,842
"2020-01-12 04:00:00",4,12,1,18,10.7,94.8,500,842
"2020-01-12 05:00:00",5,12,1,19,11,93.6,600,842
"2020-01-12 06:00:00",6,12,1,14,11,96.2,500,842
"2020-01-12 07:00:00",7,12,1,14,11.1,92.4,3500,842
"2020-01-12 08:00:00",8,12,1,13,10.1,89.5,1600,842
"2020-01-12 09:00:00",9,12,1,13,9.7,86.7,3500,842
"2020-01-12 10:00:00",10,12,1,14,10.6,85.8,2500,842
"2020-01-12 11:00:00",11,12,1,17,11.3,76.5,3000,842
"2020-01-12 12:00:00",12,12,1,16,10.7,79.7,2900,842
"2020-01-12 13:00:00",13,12,1,16,11.1,71.6,4000,842
"2020-01-12 14:00:00",14,12,1,9,10.1,77.9,5000,842
"2020-01-12 15:00:00",15,12,1,9,9.8,77.6,4500,842
"2020-01-12 16:00:00",16,12,1,7,9.2,77.1,5000,842
"2020-01-12 17:00:00",17,12,1,6,7.2,79.5,4000,842
"2020-01-12 18:00:00",18,12,1,5,7.5,84.1,2900,842
"2020-01-12 19:00:00",19,12,1,3,5.3,90.3,2300,842
"2020-01-12 20:00:00",20,12,1,2,4.4,91.6,2100,842
"2020-01-12 21:00:00",21,12,1,1,3.7,95,1500,842
"2020-01-12 22:00:00",22,12,1,5,5.7,96.8,2000,842
"2020-01-12 23:00:00",23,12,1,6,7,86.7,2000,842
"2020-01-13 00:00:00",0,13,1,6,7.8,87.1,2100,842
"2020-01-13 01:00:00",1,13,1,9,8.2,85.9,2500,842
"2020-01-13 02:00:00",2,13,1,11,7.8,89.9,4000,842
"2020-01-13 03:00:00",3,13,1,5,7.4,89.8,2300,842
"2020-01-13 04:00:00",4,13,1,6,7.6,89.8,2500,842
"2020-01-13 05:00:00",5,13,1,6,8.5,88.8,2400,842
"2020-01-13 06:00:00",6,13,1,10,8.6,88.9,2000,842
"2020-01-13 07:00:00",7,13,1,8,8.5,88.8,1800,842
"2020-01-13 08:00:00",8,13,1,13,9.1,85.1,2000,842
"2020-01-13 09:00:00",9,13,1,13,9.3,83.9,2000,842
"2020-01-13 10:00:00",10,13,1,14,9.7,82.9,2300,842
"2020-01-13 11:00:00",11,13,1,18,9.8,84.2,1900,842
"2020-01-13 12:00:00",12,13,1,17,9.5,89.3,2000,842
"2020-01-13 13:00:00",13,13,1,21,10,84.4,2100,842
"2020-01-13 14:00:00",14,13,1,19,9.8,86.9,1900,842
"2020-01-13 15:00:00",15,13,1,20,9.9,89.5,2000,842
"2020-01-13 16:00:00",16,13,1,19,10.7,81.1,1900,842
"2020-01-13 17:00:00",17,13,1,22,10.3,89.7,600,842
"2020-01-13 18:00:00",18,13,1,23,10.6,93.6,800,842
"2020-01-13 19:00:00",19,13,1,22,10.7,94.9,600,842
"2020-01-13 20:00:00",20,13,1,16,9.4,94.6,700,842
"2020-01-13 21:00:00",21,13,1,13,8.1,95.8,190,842
"2020-01-13 22:00:00",22,13,1,8,8.2,94.4,700,842
"2020-01-13 23:00:00",23,13,1,9,8.5,90.4,2100,842
"2020-01-14 00:00:00",0,14,1,12,9.3,88,1900,842
"2020-01-14 01:00:00",1,14,1,13,9.5,84.1,1300,842
"2020-01-14 02:00:00",2,14,1,10,9.7,83,1100,842
"2020-01-14 03:00:00",3,14,1,10,9.4,84.1,1100,842
"2020-01-14 04:00:00",4,14,1,10,9,79.9,700,842
"2020-01-14 05:00:00",5,14,1,8,8,81.8,2300,842
"2020-01-14 06:00:00",6,14,1,8,8,91.5,2000,842
"2020-01-14 07:00:00",7,14,1,10,9.1,89.2,1200,842
"2020-01-14 08:00:00",8,14,1,11,9.6,85.5,1300,842
"2020-01-14 09:00:00",9,14,1,12,10.2,90.9,800,842
"2020-01-14 10:00:00",10,14,1,16,10.1,92.2,700,842
"2020-01-14 11:00:00",11,14,1,16,10.5,93.5,1300,842
"2020-01-14 12:00:00",12,14,1,24,10.9,96.2,240,842
"2020-01-14 13:00:00",13,14,1,21,11.9,96.3,250,842
"2020-01-14 14:00:00",14,14,1,24,12.7,95.2,700,842
"2020-01-14 15:00:00",15,14,1,22,12.7,95.2,290,842
"2020-01-14 16:00:00",16,14,1,24,12.6,96.4,210,842
"2020-01-14 17:00:00",17,14,1,25,12.5,95.2,280,842
"2020-01-14 18:00:00",18,14,1,25,12.2,97.5,240,842
"2020-01-14 19:00:00",19,14,1,24,12,96.3,160,842
"2020-01-14 20:00:00",20,14,1,25,12,95.1,140,842
"2020-01-14 21:00:00",21,14,1,18,11.4,96.3,130,842
"2020-01-14 22:00:00",22,14,1,18,11.8,95,260,842
"2020-01-14 23:00:00",23,14,1,24,11.6,96.3,180,842
"2020-01-15 00:00:00",0,15,1,26,11.6,95.1,280,842
"2020-01-15 01:00:00",1,15,1,20,11.7,95.1,460,842
"2020-01-15 02:00:00",2,15,1,20,11.9,93.8,180,842
"2020-01-15 03:00:00",3,15,1,8,9.2,96,900,842
"2020-01-15 04:00:00",4,15,1,2,8.7,97.2,500,842
"2020-01-15 05:00:00",5,15,1,5,8.1,97.2,1300,842
"2020-01-15 06:00:00",6,15,1,6,7.7,97.1,2800,842
"2020-01-15 07:00:00",7,15,1,10,6.9,85.3,700,842
"2020-01-15 08:00:00",8,15,1,3,6.7,89.5,1300,842
"2020-01-15 09:00:00",9,15,1,2,6.9,91.2,3000,842
"2020-01-15 10:00:00",10,15,1,6,7.5,89.9,2900,842
"2020-01-15 11:00:00",11,15,1,7,8.7,91.7,3000,842
"2020-01-15 12:00:00",12,15,1,10,10.3,83.2,3500,842
"2020-01-15 13:00:00",13,15,1,10,10.6,73.6,3000,842
"2020-01-15 14:00:00",14,15,1,16,10.2,63.4,3500,842
"2020-01-15 15:00:00",15,15,1,12,10.1,63.2,3000,842
"2020-01-15 16:00:00",16,15,1,10,9.6,68.7,3000,842
"2020-01-15 17:00:00",17,15,1,12,8.6,72.7,3000,842
"2020-01-15 18:00:00",18,15,1,10,8.3,75.1,2800,842
"2020-01-15 19:00:00",19,15,1,9,8.3,77.8,2300,842
"2020-01-15 20:00:00",20,15,1,8,7.8,81.4,2900,842
"2020-01-15 21:00:00",21,15,1,8,8.2,81.7,2100,842
"2020-01-15 22:00:00",22,15,1,8,8.8,79.5,2300,842
"2020-01-15 23:00:00",23,15,1,9,9,79.7,2200,842
"2020-01-16 00:00:00",0,16,1,11,9.5,82.7,1900,842
"2020-01-16 01:00:00",1,16,1,11,9.1,82.4,1900,842
"2020-01-16 02:00:00",2,16,1,10,9.4,82.5,1900,842
"2020-01-16 03:00:00",3,16,1,11,9.3,82.5,2000,842
"2020-01-16 04:00:00",4,16,1,14,9.4,81.3,2300,842
"2020-01-16 05:00:00",5,16,1,12,9.1,82.4,1900,842
"2020-01-16 06:00:00",6,16,1,13,9.3,83.9,2000,842
"2020-01-16 07:00:00",7,16,1,12,9.1,83.8,2300,842
"2020-01-16 08:00:00",8,16,1,11,9.1,87.8,2200,842
"2020-01-16 09:00:00",9,16,1,12,9.4,87.9,2100,842
"2020-01-16 10:00:00",10,16,1,15,9.8,85.5,2300,842
"2020-01-16 11:00:00",11,16,1,15,10.4,82,2200,842
"2020-01-16 12:00:00",12,16,1,14,10.4,84.5,1200,842
"2020-01-16 13:00:00",13,16,1,15,10.9,81.2,1500,842
"2020-01-16 14:00:00",14,16,1,14,10.9,84.9,1800,842
"2020-01-16 15:00:00",15,16,1,18,11.5,80.4,1700,842
"2020-01-16 16:00:00",16,16,1,16,12,80.8,1400,842
"2020-01-16 17:00:00",17,16,1,21,12.5,78.8,1900,842
"2020-01-16 18:00:00",18,16,1,18,11.8,86.5,430,842
"2020-01-16 19:00:00",19,16,1,18,11.3,92.5,430,842
"2020-01-16 20:00:00",20,16,1,12,11.2,95,1000,842
"2020-01-16 21:00:00",21,16,1,11,11.4,90.1,1000,842
"2020-01-16 22:00:00",22,16,1,10,11.1,92.4,800,842
"2020-01-16 23:00:00",23,16,1,8,10.9,92.4,1000,842
"2020-01-17 00:00:00",0,17,1,9,10.9,92.4,1000,842
"2020-01-17 01:00:00",1,17,1,10,10.7,92.4,1200,842
"2020-01-17 02:00:00",2,17,1,10,10.8,91.1,1200,842
"2020-01-17 03:00:00",3,17,1,11,9.1,89.2,420,842
"2020-01-17 04:00:00",4,17,1,12,10,92.2,1100,842
"2020-01-17 05:00:00",5,17,1,8,8.7,91.7,2200,842
"2020-01-17 06:00:00",6,17,1,11,9.3,88,2300,842
"2020-01-17 07:00:00",7,17,1,12,9.3,82.6,2400,842
"2020-01-17 08:00:00",8,17,1,12,8.4,86,100,842
"2020-01-17 09:00:00",9,17,1,12,7.8,87.1,3500,842
"2020-01-17 10:00:00",10,17,1,18,7.7,77.4,6000,842
"2020-01-17 11:00:00",11,17,1,18,7.4,78.4,5500,842
"2020-01-17 12:00:00",12,17,1,17,8.2,73.6,5500,842
"2020-01-17 13:00:00",13,17,1,13,7.9,74.7,6000,842
"2020-01-17 14:00:00",14,17,1,13,8.2,71,7000,842
"2020-01-17 15:00:00",15,17,1,13,7.5,68.7,7500,842
"2020-01-17 16:00:00",16,17,1,8,6.5,76,5500,842
"2020-01-17 17:00:00",17,17,1,3,4.1,88.3,6000,842
"2020-01-17 18:00:00",18,17,1,6,4.3,85.1,3500,842
"2020-01-17 19:00:00",19,17,1,5,3.5,86.2,3500,842
"2020-01-17 20:00:00",20,17,1,6,2.1,87.1,3000,842
