"ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"02/01/2020 16:00",16,2,1,25,9,81.2,1000,4
"02/01/2020 17:00",17,2,1,25,9,87.8,1000,4
"02/01/2020 18:00",18,2,1,24,9,87.8,1000,4
"02/01/2020 19:00",19,2,1,23,7,86.8,270,4
"02/01/2020 20:00",20,2,1,22,5,93.5,600,4
"02/01/2020 21:00",21,2,1,22,7,81,800,4
"02/01/2020 22:00",22,2,1,26,7,65.5,1000,4
"02/01/2020 23:00",23,2,1,29,6,75.8,1000,4
"03/01/2020 00:00",0,3,1,34,7,65.5,1000,4
"03/01/2020 01:00",1,3,1,35,6,75.8,1000,4
"03/01/2020 02:00",2,3,1,34,6,65.5,700,4
"03/01/2020 03:00",3,3,1,29,5,74.7,1000,4
"03/01/2020 04:00",4,3,1,27,5,74.7,600,4
"03/01/2020 05:00",5,3,1,28,5,65.4,1000,4
"03/01/2020 06:00",6,3,1,22,6,65.5,1000,4
"03/01/2020 07:00",7,3,1,27,5,70,1000,4
"03/01/2020 08:00",8,3,1,27,5,65.4,1000,4
"03/01/2020 09:00",9,3,1,34,5,80.9,1000,4
"03/01/2020 10:00",10,3,1,38,5,80.9,900,4
"03/01/2020 11:00",11,3,1,41,6,65.5,900,4
"03/01/2020 12:00",12,3,1,31,5,74.7,1000,4
"03/01/2020 13:00",13,3,1,34,6,75.8,900,4
"03/01/2020 14:00",14,3,1,34,4,86.7,600,4
"03/01/2020 15:00",15,3,1,30,6,75.8,1000,4
"03/01/2020 16:00",16,3,1,32,5,80.9,600,4
"03/01/2020 17:00",17,3,1,23,4,86.7,800,4
"03/01/2020 18:00",18,3,1,20,4,80.1,1000,4
"03/01/2020 19:00",19,3,1,22,5,74.7,900,4
"03/01/2020 20:00",20,3,1,26,5,70,1000,4
"03/01/2020 21:00",21,3,1,21,5,70,1000,4
"03/01/2020 22:00",22,3,1,22,4,80.1,1000,4
"03/01/2020 23:00",23,3,1,22,4,80.1,700,4
"04/01/2020 00:00",0,4,1,20,4,75.2,900,4
"04/01/2020 01:00",1,4,1,21,4,70.4,1000,4
"04/01/2020 02:00",2,4,1,21,4,65.6,1000,4
"04/01/2020 03:00",3,4,1,23,3,68.9,1000,4
"04/01/2020 04:00",4,4,1,25,4,51.3,1000,4
"04/01/2020 05:00",5,4,1,16,3,55.5,1000,4
"04/01/2020 06:00",6,4,1,12,4,60.8,1000,4
"04/01/2020 07:00",7,4,1,13,3,75.7,1000,4
"04/01/2020 08:00",8,4,1,4,3,75.7,1000,4
"04/01/2020 09:00",9,4,1,3,4,75.2,1000,4
"04/01/2020 10:00",10,4,1,3,3,68.9,1000,4
"04/01/2020 11:00",11,4,1,7,2,69.1,1000,4
"04/01/2020 12:00",12,4,1,4,2,74.5,1000,4
"04/01/2020 13:00",13,4,1,1,2,74.5,1000,4
"04/01/2020 14:00",14,4,1,0,3,68.9,1000,4
"04/01/2020 15:00",15,4,1,5,4,65.6,1000,4
"04/01/2020 16:00",16,4,1,8,5,70,1000,4
"04/01/2020 17:00",17,4,1,9,5,74.7,1000,4
"04/01/2020 18:00",18,4,1,15,4,86.7,1000,4
"04/01/2020 19:00",19,4,1,17,5,87.2,1000,4
"04/01/2020 20:00",20,4,1,20,6,93.9,1000,4
"04/01/2020 21:00",21,4,1,17,8,92.9,1000,4
"04/01/2020 22:00",22,4,1,17,8,92.9,1000,4
"04/01/2020 23:00",23,4,1,19,8,92.9,1000,4
"05/01/2020 00:00",0,5,1,20,9,87.8,700,4
"05/01/2020 01:00",1,5,1,23,8,92.9,700,4
"05/01/2020 02:00",2,5,1,23,9,93.2,1000,4
"05/01/2020 03:00",3,5,1,24,9,93.2,1000,4
"05/01/2020 04:00",4,5,1,23,9,93.2,1000,4
"05/01/2020 05:00",5,5,1,21,9,93.2,900,4
"05/01/2020 06:00",6,5,1,28,10,87,1000,4
"05/01/2020 07:00",7,5,1,27,10,87,1000,4
"05/01/2020 08:00",8,5,1,29,10,81.9,1000,4
"05/01/2020 09:00",9,5,1,25,10,87,1000,4
"05/01/2020 10:00",10,5,1,28,10,87,1000,4
"05/01/2020 11:00",11,5,1,28,9,93.2,1000,4
"05/01/2020 12:00",12,5,1,27,9,93.2,1000,4
"05/01/2020 13:00",13,5,1,26,9,93.2,1000,4
"05/01/2020 14:00",14,5,1,24,9,93.2,900,4
"05/01/2020 15:00",15,5,1,23,9,93.2,700,4
"05/01/2020 16:00",16,5,1,18,9,93.2,800,4
"05/01/2020 17:00",17,5,1,18,9,93.2,400,4
"05/01/2020 18:00",18,5,1,17,9,100,500,4
"05/01/2020 19:00",19,5,1,17,9,100,400,4
"05/01/2020 20:00",20,5,1,17,9,100,470,4
"05/01/2020 21:00",21,5,1,18,9,100,470,4
"05/01/2020 22:00",22,5,1,16,9,100,340,4
"05/01/2020 23:00",23,5,1,15,9,100,600,4
"06/01/2020 00:00",0,6,1,14,10,93.5,1000,4
"06/01/2020 01:00",1,6,1,14,10,87,1000,4
"06/01/2020 02:00",2,6,1,12,10,87,1000,4
"06/01/2020 03:00",3,6,1,12,9,93.2,1000,4
"06/01/2020 04:00",4,6,1,13,10,87,1000,4
"06/01/2020 05:00",5,6,1,17,9,87.8,1000,4
"06/01/2020 06:00",6,6,1,16,9,87.8,1000,4
"06/01/2020 07:00",7,6,1,18,9,87.8,NA,4
"06/01/2020 08:00",8,6,1,21,9,87.8,1000,4
"06/01/2020 09:00",9,6,1,24,9,81.2,1000,4
"06/01/2020 10:00",10,6,1,26,9,81.2,NA,4
"06/01/2020 11:00",11,6,1,26,8,81.8,NA,4
"06/01/2020 12:00",12,6,1,24,9,76,1000,4
"06/01/2020 13:00",13,6,1,22,9,81.2,NA,4
"06/01/2020 14:00",14,6,1,23,9,81.2,1000,4
"06/01/2020 15:00",15,6,1,26,9,87.8,800,4
"06/01/2020 16:00",16,6,1,24,9,87.8,800,4
"06/01/2020 17:00",17,6,1,23,9,87.8,900,4
"06/01/2020 18:00",18,6,1,23,9,81.2,1000,4
"06/01/2020 19:00",19,6,1,24,8,81.8,1000,4
"06/01/2020 20:00",20,6,1,24,8,81.8,1000,4
"06/01/2020 21:00",21,6,1,21,8,81.8,1000,4
"06/01/2020 22:00",22,6,1,26,8,76.3,1000,4
"06/01/2020 23:00",23,6,1,24,8,76.3,1000,4
"07/01/2020 00:00",0,7,1,23,8,81.8,1000,4
"07/01/2020 01:00",1,7,1,22,8,76.3,1000,4
"07/01/2020 02:00",2,7,1,20,8,81.8,900,4
"07/01/2020 03:00",3,7,1,23,8,76.3,900,4
"07/01/2020 04:00",4,7,1,20,8,76.3,1000,4
"07/01/2020 05:00",5,7,1,19,8,81.8,1000,4
"07/01/2020 06:00",6,7,1,22,8,81.8,1000,4
"07/01/2020 07:00",7,7,1,26,8,76.3,1000,4
"07/01/2020 08:00",8,7,1,24,7,86.8,800,4
"07/01/2020 09:00",9,7,1,32,7,86.8,600,4
"07/01/2020 10:00",10,7,1,29,8,87.3,600,4
"07/01/2020 11:00",11,7,1,29,8,87.3,500,4
"07/01/2020 12:00",12,7,1,26,8,92.9,500,4
"07/01/2020 13:00",13,7,1,28,9,87.8,600,4
"07/01/2020 14:00",14,7,1,28,10,87,800,4
"07/01/2020 15:00",15,7,1,32,10,87,800,4
"07/01/2020 16:00",16,7,1,27,10,93.5,450,4
"07/01/2020 17:00",17,7,1,25,10,93.5,350,4
"07/01/2020 18:00",18,7,1,21,10,87,800,4
"07/01/2020 19:00",19,7,1,34,11,81.3,800,4
"07/01/2020 20:00",20,7,1,36,10,81.9,800,4
"07/01/2020 21:00",21,7,1,35,10,81.9,600,4
"07/01/2020 22:00",22,7,1,32,9,81.2,900,4
"07/01/2020 23:00",23,7,1,27,8,81.8,800,4
"08/01/2020 00:00",0,8,1,33,8,76.3,1000,4
"08/01/2020 01:00",1,8,1,33,8,70.9,1000,4
"08/01/2020 02:00",2,8,1,37,6,75.8,1000,4
"08/01/2020 03:00",3,8,1,50,6,69.8,280,4
"08/01/2020 04:00",4,8,1,37,7,65.5,700,4
"08/01/2020 05:00",5,8,1,39,7,65.5,1000,4
"08/01/2020 06:00",6,8,1,31,5,80.9,1000,4
"08/01/2020 07:00",7,8,1,52,6,75.8,500,4
"08/01/2020 08:00",8,8,1,34,6,75.8,800,4
"08/01/2020 09:00",9,8,1,35,6,75.8,900,4
"08/01/2020 10:00",10,8,1,30,5,80.9,900,4
"08/01/2020 11:00",11,8,1,51,6,75.8,600,4
"08/01/2020 12:00",12,8,1,32,6,81.7,900,4
"08/01/2020 13:00",13,8,1,37,7,71.2,1000,4
"08/01/2020 14:00",14,8,1,27,6,81.7,1000,4
"08/01/2020 15:00",15,8,1,27,6,81.7,1000,4
"08/01/2020 16:00",16,8,1,34,7,71.2,800,4
"08/01/2020 17:00",17,8,1,29,7,75.3,1000,4
"08/01/2020 18:00",18,8,1,25,6,81.7,800,4
"08/01/2020 19:00",19,8,1,28,7,71.2,1000,4
"08/01/2020 20:00",20,8,1,25,7,71.2,1000,4
"08/01/2020 21:00",21,8,1,23,7,75.3,700,4
"08/01/2020 22:00",22,8,1,24,7,71.2,1000,4
"08/01/2020 23:00",23,8,1,20,7,75.3,1000,4
"09/01/2020 00:00",0,9,1,16,6,81.7,1000,4
"09/01/2020 02:00",2,9,1,9,6,81.7,700,4
"09/01/2020 03:00",3,9,1,18,6,81.7,800,4
"09/01/2020 04:00",4,9,1,18,6,81.7,1000,4
"09/01/2020 05:00",5,9,1,14,6,81.7,1000,4
"09/01/2020 06:00",6,9,1,15,6,81.7,1000,4
"09/01/2020 07:00",7,9,1,8,5,87.2,1000,4
"09/01/2020 08:00",8,9,1,11,6,81.7,1000,4
"09/01/2020 09:00",9,9,1,10,6,75.8,1000,4
"09/01/2020 10:00",10,9,1,10,6,75.8,1000,4
"09/01/2020 11:00",11,9,1,12,6,75.8,1000,4
"09/01/2020 12:00",12,9,1,2,6,75.8,1000,4
"09/01/2020 13:00",13,9,1,5,6,75.8,1000,4
"09/01/2020 14:00",14,9,1,7,6,81.7,1000,4
"09/01/2020 15:00",15,9,1,6,6,75.8,1000,4
"09/01/2020 16:00",16,9,1,4,5,80.9,1000,4
"09/01/2020 17:00",17,9,1,6,6,75.8,1000,4
"09/01/2020 18:00",18,9,1,7,6,75.8,1000,4
"09/01/2020 19:00",19,9,1,8,7,75.3,1000,4
"09/01/2020 20:00",20,9,1,11,7,75.3,1000,4
"09/01/2020 21:00",21,9,1,8,7,75.3,1000,4
"09/01/2020 22:00",22,9,1,9,7,71.2,1000,4
"09/01/2020 23:00",23,9,1,10,7,71.2,1000,4
"10/01/2020 00:00",0,10,1,11,7,71.2,1000,4
"10/01/2020 01:00",1,10,1,13,7,75.3,1000,4
"10/01/2020 02:00",2,10,1,12,7,71.2,1000,4
"10/01/2020 03:00",3,10,1,10,6,75.8,1000,4
"10/01/2020 04:00",4,10,1,10,6,81.7,1000,4
"10/01/2020 05:00",5,10,1,11,6,75.8,1000,4
"10/01/2020 06:00",6,10,1,11,6,69.8,1000,4
"10/01/2020 07:00",7,10,1,13,7,71.2,NA,4
"10/01/2020 08:00",8,10,1,13,7,75.3,NA,4
"10/01/2020 09:00",9,10,1,14,7,75.3,NA,4
"10/01/2020 10:00",10,10,1,13,7,75.3,1000,4
"10/01/2020 11:00",11,10,1,16,7,81,1000,4
"10/01/2020 12:00",12,10,1,17,7,81,1000,4
"10/01/2020 13:00",13,10,1,16,7,81,1000,4
"10/01/2020 14:00",14,10,1,14,7,75.3,1000,4
"10/01/2020 15:00",15,10,1,17,7,81,1000,4
"10/01/2020 16:00",16,10,1,20,7,75.3,1000,4
"10/01/2020 17:00",17,10,1,24,7,75.3,1000,4
"10/01/2020 18:00",18,10,1,25,7,75.3,1000,4
"10/01/2020 20:00",20,10,1,29,6,86.3,500,4
"10/01/2020 21:00",21,10,1,27,6,86.3,600,4
"10/01/2020 22:00",22,10,1,26,7,86.8,600,4
"10/01/2020 23:00",23,10,1,29,7,86.8,500,4
"11/01/2020 00:00",0,11,1,28,7,86.8,600,4
"11/01/2020 01:00",1,11,1,28,8,87.3,800,4
"11/01/2020 02:00",2,11,1,26,8,87.3,1000,4
"11/01/2020 03:00",3,11,1,25,8,92.9,1000,4
"11/01/2020 04:00",4,11,1,26,9,87.8,600,4
"11/01/2020 05:00",5,11,1,23,9,87.8,410,4
"11/01/2020 06:00",6,11,1,21,9,93.2,600,4
"11/01/2020 07:00",7,11,1,21,9,93.2,700,4
"11/01/2020 08:00",8,11,1,27,9,87.8,800,4
"11/01/2020 09:00",9,11,1,26,9,81.2,1000,4
"11/01/2020 10:00",10,11,1,27,9,81.2,1000,4
"11/01/2020 11:00",11,11,1,27,9,81.2,1000,4
"11/01/2020 12:00",12,11,1,28,9,81.2,1000,4
"11/01/2020 13:00",13,11,1,25,9,81.2,1000,4
"11/01/2020 14:00",14,11,1,22,8,81.8,900,4
"11/01/2020 15:00",15,11,1,22,8,81.8,1000,4
"11/01/2020 16:00",16,11,1,20,7,86.8,1000,4
"11/01/2020 17:00",17,11,1,20,8,70.9,1000,4
"11/01/2020 18:00",18,11,1,18,7,75.3,1000,4
"11/01/2020 19:00",19,11,1,15,7,81,800,4
"11/01/2020 20:00",20,11,1,13,6,86.3,900,4
"11/01/2020 21:00",21,11,1,25,6,86.3,1000,4
"11/01/2020 22:00",22,11,1,30,6,86.3,1000,4
"11/01/2020 23:00",23,11,1,28,5,80.9,800,4
"12/01/2020 00:00",0,12,1,26,6,75.8,1000,4
"12/01/2020 01:00",1,12,1,29,6,75.8,1000,4
"12/01/2020 03:00",3,12,1,31,6,75.8,1000,4
"12/01/2020 04:00",4,12,1,36,7,65.5,1000,4
"12/01/2020 05:00",5,12,1,22,5,87.2,1000,4
"12/01/2020 06:00",6,12,1,32,6,81.7,700,4
"12/01/2020 07:00",7,12,1,30,5,80.9,800,4
"12/01/2020 08:00",8,12,1,24,4,86.7,1000,4
"12/01/2020 09:00",9,12,1,24,4,93.4,1000,4
"12/01/2020 10:00",10,12,1,31,5,87.2,800,4
"12/01/2020 11:00",11,12,1,19,6,75.8,600,4
"12/01/2020 12:00",12,12,1,25,6,81.7,1000,4
"12/01/2020 13:00",13,12,1,29,6,75.8,1000,4
"12/01/2020 14:00",14,12,1,28,6,75.8,1000,4
"12/01/2020 15:00",15,12,1,26,5,87.2,1000,4
"12/01/2020 18:00",18,12,1,26,5,80.9,900,4
"12/01/2020 19:00",19,12,1,31,6,75.8,1000,4
"12/01/2020 20:00",20,12,1,25,5,87.2,1000,4
"12/01/2020 21:00",21,12,1,34,5,87.2,NA,4
"12/01/2020 22:00",22,12,1,26,5,87.2,NA,4
"12/01/2020 23:00",23,12,1,23,6,75.8,1000,4
"13/01/2020 00:00",0,13,1,25,6,75.8,1000,4
"13/01/2020 01:00",1,13,1,27,6,81.7,NA,4
"13/01/2020 02:00",2,13,1,27,7,75.3,NA,4
"13/01/2020 03:00",3,13,1,26,7,75.3,NA,4
"13/01/2020 04:00",4,13,1,26,7,75.3,NA,4
"13/01/2020 05:00",5,13,1,24,7,75.3,NA,4
"13/01/2020 06:00",6,13,1,26,6,81.7,NA,4
"13/01/2020 07:00",7,13,1,26,6,75.8,1000,4
"13/01/2020 08:00",8,13,1,23,6,75.8,1000,4
"13/01/2020 09:00",9,13,1,21,6,81.7,1000,4
"13/01/2020 10:00",10,13,1,21,6,75.8,1000,4
"13/01/2020 11:00",11,13,1,23,7,75.3,1000,4
"13/01/2020 12:00",12,13,1,22,7,81,1000,4
"13/01/2020 13:00",13,13,1,29,7,75.3,1000,4
"13/01/2020 14:00",14,13,1,28,7,81,1000,4
"13/01/2020 15:00",15,13,1,25,7,81,900,4
"13/01/2020 16:00",16,13,1,32,7,75.3,900,4
"13/01/2020 17:00",17,13,1,35,8,70.9,900,4
"13/01/2020 18:00",18,13,1,38,8,70.9,900,4
"13/01/2020 19:00",19,13,1,35,8,76.3,450,4
"13/01/2020 20:00",20,13,1,37,7,86.8,180,4
"13/01/2020 21:00",21,13,1,38,7,86.8,330,4
"13/01/2020 22:00",22,13,1,32,8,81.8,900,4
"13/01/2020 23:00",23,13,1,33,8,76.3,1000,4
"14/01/2020 00:00",0,14,1,29,8,76.3,1000,4
"14/01/2020 01:00",1,14,1,26,8,76.3,1000,4
"14/01/2020 02:00",2,14,1,29,8,70.9,1000,4
"14/01/2020 03:00",3,14,1,28,7,75.3,1000,4
"14/01/2020 04:00",4,14,1,29,7,75.3,1000,4
"14/01/2020 05:00",5,14,1,25,7,71.2,1000,4
"14/01/2020 06:00",6,14,1,28,6,75.8,1000,4
"14/01/2020 07:00",7,14,1,32,6,69.8,1000,4
"14/01/2020 08:00",8,14,1,32,6,65.5,1000,4
"14/01/2020 09:00",9,14,1,32,6,69.8,1000,4
"14/01/2020 10:00",10,14,1,31,6,69.8,1000,4
"14/01/2020 11:00",11,14,1,30,6,69.8,1000,4
"14/01/2020 12:00",12,14,1,28,6,69.8,1000,4
"14/01/2020 13:00",13,14,1,26,6,69.8,1000,4
"14/01/2020 14:00",14,14,1,27,6,69.8,1000,4
"14/01/2020 15:00",15,14,1,28,6,65.5,1000,4
"14/01/2020 16:00",16,14,1,25,6,65.5,1000,4
"14/01/2020 17:00",17,14,1,23,6,65.5,1000,4
"14/01/2020 19:00",19,14,1,23,6,69.8,1000,4
"14/01/2020 20:00",20,14,1,23,6,69.8,1000,4
"14/01/2020 21:00",21,14,1,23,6,69.8,1000,4
"14/01/2020 22:00",22,14,1,27,7,65.5,1000,4
"14/01/2020 23:00",23,14,1,25,6,69.8,1000,4
"15/01/2020 00:00",0,15,1,27,6,75.8,1000,4
"15/01/2020 01:00",1,15,1,25,6,75.8,1000,4
"15/01/2020 02:00",2,15,1,28,6,69.8,1000,4
"15/01/2020 03:00",3,15,1,26,6,75.8,1000,4
"15/01/2020 04:00",4,15,1,29,6,75.8,1000,4
"15/01/2020 05:00",5,15,1,26,6,75.8,1000,4
"15/01/2020 06:00",6,15,1,28,6,69.8,1000,4
"15/01/2020 07:00",7,15,1,28,6,75.8,1000,4
"15/01/2020 08:00",8,15,1,31,7,71.2,1000,4
"15/01/2020 09:00",9,15,1,32,7,71.2,1000,4
"15/01/2020 10:00",10,15,1,34,7,75.3,1000,4
"15/01/2020 11:00",11,15,1,31,7,75.3,1000,4
"15/01/2020 12:00",12,15,1,30,7,75.3,1000,4
"15/01/2020 13:00",13,15,1,30,7,81,1000,4
"15/01/2020 14:00",14,15,1,28,7,86.8,700,4
"15/01/2020 15:00",15,15,1,25,7,86.8,1000,4
"15/01/2020 16:00",16,15,1,25,7,86.8,1000,4
"15/01/2020 17:00",17,15,1,23,8,87.3,900,4
"15/01/2020 18:00",18,15,1,25,8,87.3,1000,4
"15/01/2020 19:00",19,15,1,29,8,81.8,1000,4
"15/01/2020 20:00",20,15,1,28,8,81.8,1000,4
"15/01/2020 21:00",21,15,1,33,8,81.8,800,4
"15/01/2020 22:00",22,15,1,33,8,81.8,1000,4
"15/01/2020 23:00",23,15,1,32,8,87.3,900,4
"16/01/2020 00:00",0,16,1,31,8,81.8,1000,4
"16/01/2020 01:00",1,16,1,38,8,81.8,500,4
"16/01/2020 02:00",2,16,1,29,8,81.8,1000,4
"16/01/2020 03:00",3,16,1,28,8,81.8,1000,4
"16/01/2020 04:00",4,16,1,29,8,81.8,1000,4
"16/01/2020 05:00",5,16,1,27,8,81.8,270,4
"16/01/2020 06:00",6,16,1,31,8,81.8,1000,4
"16/01/2020 07:00",7,16,1,27,8,76.3,1000,4
"16/01/2020 08:00",8,16,1,23,8,81.8,900,4
"16/01/2020 09:00",9,16,1,20,7,81,1000,4
"16/01/2020 10:00",10,16,1,17,7,81,1000,4
"16/01/2020 11:00",11,16,1,20,7,81,1000,4
"16/01/2020 12:00",12,16,1,16,8,76.3,1000,4
"16/01/2020 13:00",13,16,1,17,8,81.8,1000,4
"16/01/2020 14:00",14,16,1,14,8,87.3,800,4
"16/01/2020 15:00",15,16,1,14,8,87.3,800,4
"16/01/2020 16:00",16,16,1,15,8,87.3,1000,4
"16/01/2020 17:00",17,16,1,22,8,87.3,1000,4
"16/01/2020 18:00",18,16,1,23,8,87.3,1000,4
"16/01/2020 19:00",19,16,1,24,8,81.8,1000,4
"16/01/2020 20:00",20,16,1,25,8,87.3,600,4
"16/01/2020 21:00",21,16,1,22,8,87.3,470,4
"16/01/2020 22:00",22,16,1,23,9,87.8,500,4
"16/01/2020 23:00",23,16,1,23,9,87.8,800,4
"17/01/2020 00:00",0,17,1,20,9,87.8,900,4
"17/01/2020 01:00",1,17,1,21,8,87.3,1000,4
"17/01/2020 02:00",2,17,1,25,8,81.8,1000,4
"17/01/2020 03:00",3,17,1,21,8,76.3,1000,4
"17/01/2020 04:00",4,17,1,17,8,76.3,1000,4
"17/01/2020 05:00",5,17,1,21,8,76.3,1000,4
"17/01/2020 06:00",6,17,1,23,8,70.9,1000,4
"17/01/2020 07:00",7,17,1,24,8,70.9,1000,4
"17/01/2020 08:00",8,17,1,25,7,71.2,NA,4
"17/01/2020 09:00",9,17,1,27,7,71.2,NA,4
"17/01/2020 10:00",10,17,1,27,7,71.2,1000,4
"17/01/2020 11:00",11,17,1,29,8,65.5,1000,4
"17/01/2020 12:00",12,17,1,31,8,65.5,1000,4
"17/01/2020 13:00",13,17,1,32,8,70.9,1000,4
"17/01/2020 14:00",14,17,1,31,8,70.9,1000,4
"17/01/2020 15:00",15,17,1,34,8,76.3,800,4
"17/01/2020 16:00",16,17,1,33,8,76.3,1000,4
"17/01/2020 17:00",17,17,1,30,8,81.8,900,4
"17/01/2020 18:00",18,17,1,32,8,81.8,800,4
"17/01/2020 19:00",19,17,1,33,8,81.8,1000,4
"17/01/2020 20:00",20,17,1,31,8,81.8,800,4
"17/01/2020 21:00",21,17,1,32,7,81,1000,4
"17/01/2020 22:00",22,17,1,25,8,76.3,1000,4
"17/01/2020 23:00",23,17,1,30,8,76.3,1000,4
"18/01/2020 00:00",0,18,1,27,8,76.3,1000,4
"18/01/2020 01:00",1,18,1,26,8,70.9,1000,4
"18/01/2020 02:00",2,18,1,27,7,75.3,1000,4
"18/01/2020 03:00",3,18,1,24,7,75.3,1000,4
"18/01/2020 04:00",4,18,1,22,7,75.3,1000,4
"18/01/2020 05:00",5,18,1,26,7,75.3,1000,4
"18/01/2020 06:00",6,18,1,23,7,65.5,1000,4
"18/01/2020 07:00",7,18,1,26,7,65.5,800,4
"18/01/2020 08:00",8,18,1,25,7,61.4,900,4
"18/01/2020 09:00",9,18,1,24,7,57.2,1000,4
"18/01/2020 10:00",10,18,1,26,7,57.2,1000,4
"18/01/2020 11:00",11,18,1,27,7,65.5,1000,4
"18/01/2020 12:00",12,18,1,28,6,69.8,1000,4
"18/01/2020 13:00",13,18,1,24,6,69.8,1000,4
"18/01/2020 14:00",14,18,1,25,7,61.4,1000,4
"18/01/2020 15:00",15,18,1,26,6,65.5,1000,4
"18/01/2020 16:00",16,18,1,21,6,61.2,1000,4
"18/01/2020 17:00",17,18,1,24,6,65.5,1000,4
"18/01/2020 18:00",18,18,1,26,7,49.1,1000,4
"18/01/2020 19:00",19,18,1,23,7,53.1,1000,4
"18/01/2020 20:00",20,18,1,24,7,61.4,1000,4
"18/01/2020 21:00",21,18,1,25,7,61.4,1000,4
"18/01/2020 22:00",22,18,1,22,7,65.5,1000,4
"18/01/2020 23:00",23,18,1,19,7,71.2,1000,4
"19/01/2020 00:00",0,19,1,16,7,71.2,1000,4
"19/01/2020 01:00",1,19,1,16,7,75.3,1000,4
"19/01/2020 02:00",2,19,1,19,7,71.2,1000,4
"19/01/2020 03:00",3,19,1,10,7,75.3,1000,4
"19/01/2020 04:00",4,19,1,16,7,75.3,1000,4
"19/01/2020 05:00",5,19,1,16,8,76.3,1000,4
"19/01/2020 06:00",6,19,1,21,7,75.3,1000,4
"19/01/2020 07:00",7,19,1,18,8,76.3,1000,4
"19/01/2020 08:00",8,19,1,18,8,81.8,1000,4
"19/01/2020 09:00",9,19,1,19,8,81.8,1000,4
"19/01/2020 10:00",10,19,1,20,8,81.8,1000,4
"19/01/2020 11:00",11,19,1,18,8,81.8,1000,4
"19/01/2020 12:00",12,19,1,18,8,81.8,1000,4
"19/01/2020 13:00",13,19,1,19,8,81.8,1000,4
"19/01/2020 14:00",14,19,1,21,8,81.8,1000,4
"19/01/2020 15:00",15,19,1,24,8,76.3,1000,4
"19/01/2020 16:00",16,19,1,29,9,76,1000,4
"19/01/2020 17:00",17,19,1,27,9,81.2,1000,4
"19/01/2020 18:00",18,19,1,32,9,81.2,1000,4
"19/01/2020 19:00",19,19,1,27,9,87.8,800,4
"19/01/2020 20:00",20,19,1,32,9,87.8,430,4
"19/01/2020 21:00",21,19,1,31,9,87.8,500,4
"19/01/2020 22:00",22,19,1,31,9,87.8,380,4
"19/01/2020 23:00",23,19,1,31,9,93.2,700,4
"20/01/2020 00:00",0,20,1,30,9,93.2,900,4
"20/01/2020 01:00",1,20,1,31,9,93.2,900,4
"20/01/2020 02:00",2,20,1,26,9,93.2,800,4
"20/01/2020 03:00",3,20,1,26,9,93.2,800,4
"20/01/2020 04:00",4,20,1,25,9,93.2,600,4
