"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,4,7,92.5,1000,1450
"2","2020-01-01 01:00:00",1,1,1,4,6.9,91.1,1000,1450
"3","2020-01-01 02:00:00",2,1,1,5,6.9,91.1,1300,1450
"4","2020-01-01 03:00:00",3,1,1,7,7,88,1600,1450
"5","2020-01-01 04:00:00",4,1,1,7,6.8,85,1700,1450
"6","2020-01-01 05:00:00",5,1,1,7,6.7,83.5,1800,1450
"7","2020-01-01 06:00:00",6,1,1,6,4.6,88.6,900,1450
"8","2020-01-01 07:00:00",7,1,1,6,4.9,90.3,800,1450
"9","2020-01-01 08:00:00",8,1,1,5,4.1,91.6,800,1450
"10","2020-01-01 09:00:00",9,1,1,7,4.5,86.6,1000,1450
"11","2020-01-01 10:00:00",10,1,1,6,4.9,83.8,1400,1450
"12","2020-01-01 11:00:00",11,1,1,9,5.9,81.4,1300,1450
"13","2020-01-01 12:00:00",12,1,1,7,5.8,82.9,1400,1450
"14","2020-01-01 13:00:00",13,1,1,8,5.9,84.4,1200,1450
"15","2020-01-01 14:00:00",14,1,1,11,6.2,81.8,1600,1450
"16","2020-01-01 15:00:00",15,1,1,10,6.6,80.5,2500,1450
"17","2020-01-01 16:00:00",16,1,1,12,6.9,80.8,2700,1450
"18","2020-01-01 17:00:00",17,1,1,12,6.8,82.2,2700,1450
"19","2020-01-01 18:00:00",18,1,1,12,6.4,80.4,2600,1450
"20","2020-01-01 19:00:00",19,1,1,9,5.7,84.4,2100,1450
"21","2020-01-01 20:00:00",20,1,1,11,6.1,84.7,2000,1450
"22","2020-01-01 21:00:00",21,1,1,15,7,85.2,2200,1450
"23","2020-01-01 22:00:00",22,1,1,8,7.2,84,2100,1450
"24","2020-01-01 23:00:00",23,1,1,14,7.5,81.2,4000,1450
"25","2020-01-02 00:00:00",0,2,1,9,6.9,86.6,3500,1450
"26","2020-01-02 01:00:00",1,2,1,12,6.9,88.1,3000,1450
"27","2020-01-02 02:00:00",2,2,1,10,6.9,88.1,3000,1450
"28","2020-01-02 03:00:00",3,2,1,10,6.7,88,4000,1450
"29","2020-01-02 04:00:00",4,2,1,12,6.8,88.1,4500,1450
"30","2020-01-02 05:00:00",5,2,1,14,6.6,89.4,4000,1450
"31","2020-01-02 06:00:00",6,2,1,14,7.5,87,5000,1450
"32","2020-01-02 07:00:00",7,2,1,11,7.7,87.1,5000,1450
"33","2020-01-02 08:00:00",8,2,1,14,8.4,84.7,4500,1450
"34","2020-01-02 09:00:00",9,2,1,16,9,83.8,4000,1450
"35","2020-01-02 10:00:00",10,2,1,17,9.4,84,5000,1450
"36","2020-01-02 11:00:00",11,2,1,13,9.6,88,4000,1450
"37","2020-01-02 12:00:00",12,2,1,14,9.5,93.3,1700,1450
"38","2020-01-02 13:00:00",13,2,1,16,9.8,93.4,2100,1450
"39","2020-01-02 14:00:00",14,2,1,14,10.4,91,5000,1450
"40","2020-01-02 15:00:00",15,2,1,12,10.5,91,5000,1450
"41","2020-01-02 16:00:00",16,2,1,13,10.4,88.4,4500,1450
"42","2020-01-02 17:00:00",17,2,1,16,10.7,84.8,4000,1450
"43","2020-01-02 18:00:00",18,2,1,14,10.3,87.2,5000,1450
"44","2020-01-02 19:00:00",19,2,1,13,9.9,90.8,4000,1450
"45","2020-01-02 20:00:00",20,2,1,13,9.2,97.3,600,1450
"46","2020-01-02 21:00:00",21,2,1,11,9.3,97.3,430,1450
"47","2020-01-02 22:00:00",22,2,1,13,6.9,97.1,500,1450
"48","2020-01-02 23:00:00",23,2,1,10,6.3,97,1200,1450
"49","2020-01-03 00:00:00",0,3,1,8,6.2,89.3,1200,1450
"50","2020-01-03 01:00:00",1,3,1,7,6,81.6,1600,1450
