"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,8,4.7,98.4,800,384
"2","2020-01-01 01:00:00",1,1,1,5,4.7,98.4,1000,384
"3","2020-01-01 02:00:00",2,1,1,4,4.6,96.8,700,384
"4","2020-01-01 03:00:00",3,1,1,3,4.6,96.8,460,384
"5","2020-01-01 04:00:00",4,1,1,4,4.5,96.7,340,384
"6","2020-01-01 05:00:00",5,1,1,6,4.6,96.8,410,384
"7","2020-01-01 06:00:00",6,1,1,8,4.7,96.8,500,384
"8","2020-01-01 07:00:00",7,1,1,6,5,93.4,700,384
"9","2020-01-01 08:00:00",8,1,1,4,4.8,90.2,600,384
"10","2020-01-01 09:00:00",9,1,1,3,4.5,86.6,700,384
"11","2020-01-01 10:00:00",10,1,1,5,4.5,86.6,600,384
"12","2020-01-01 11:00:00",11,1,1,8,4.5,86.6,500,384
"13","2020-01-01 12:00:00",12,1,1,11,4.3,89.9,500,384
"14","2020-01-01 13:00:00",13,1,1,12,4,88.1,440,384
"15","2020-01-01 14:00:00",14,1,1,10,3.6,88,480,384
"16","2020-01-01 15:00:00",15,1,1,7,4.1,88.3,470,384
"17","2020-01-01 16:00:00",16,1,1,8,4.7,90.2,500,384
"18","2020-01-01 17:00:00",17,1,1,9,5,88.7,600,384
"19","2020-01-01 18:00:00",18,1,1,9,5.5,87.3,600,384
"20","2020-01-01 19:00:00",19,1,1,9,5.7,87.3,700,384
"21","2020-01-01 20:00:00",20,1,1,10,5.8,89.2,700,384
"22","2020-01-01 21:00:00",21,1,1,10,5.9,92.1,900,384
"23","2020-01-01 22:00:00",22,1,1,9,5.9,92.1,900,384
"24","2020-01-01 23:00:00",23,1,1,11,6,93.8,410,384
"25","2020-01-02 00:00:00",0,2,1,12,6.3,93.8,500,384
"26","2020-01-02 01:00:00",1,2,1,14,6.5,93.9,500,384
"27","2020-01-02 02:00:00",2,2,1,13,6.7,93.9,500,384
"28","2020-01-02 03:00:00",3,2,1,13,6.9,92.6,600,384
"29","2020-01-02 04:00:00",4,2,1,13,6.9,94,390,384
"30","2020-01-02 05:00:00",5,2,1,14,6.9,94,600,384
"31","2020-01-02 06:00:00",6,2,1,15,7.2,92.6,900,384
"32","2020-01-02 07:00:00",7,2,1,14,7.2,92.6,900,384
"33","2020-01-02 08:00:00",8,2,1,16,7.5,91.2,1000,384
"34","2020-01-02 09:00:00",9,2,1,17,7.8,88.5,1700,384
"35","2020-01-02 10:00:00",10,2,1,18,8.1,81.7,2400,384
"36","2020-01-02 11:00:00",11,2,1,18,8.5,80.6,2300,384
"37","2020-01-02 12:00:00",12,2,1,22,8.9,77,2600,384
"38","2020-01-02 13:00:00",13,2,1,21,8.8,76.9,2500,384
"39","2020-01-02 14:00:00",14,2,1,21,9.1,77.2,2500,384
"40","2020-01-02 15:00:00",15,2,1,18,9.1,75.9,2500,384
"41","2020-01-02 16:00:00",16,2,1,18,9.2,77.2,2400,384
"42","2020-01-02 17:00:00",17,2,1,18,9.1,78.5,2300,384
"43","2020-01-02 18:00:00",18,2,1,18,9.3,78.7,2300,384
"44","2020-01-02 19:00:00",19,2,1,16,9.5,78.9,2500,384
"45","2020-01-02 20:00:00",20,2,1,18,9.5,81.4,2300,384
"46","2020-01-02 21:00:00",21,2,1,15,9.6,81.5,2400,384
"47","2020-01-02 22:00:00",22,2,1,17,9.8,84.2,2300,384
"48","2020-01-02 23:00:00",23,2,1,19,9.7,86.7,2300,384
"49","2020-01-03 00:00:00",0,3,1,18,10,86.9,2300,384
"50","2020-01-03 01:00:00",1,3,1,16,10,88.2,2300,384
"51","2020-01-03 02:00:00",2,3,1,14,9.9,89.4,2100,384
"52","2020-01-03 03:00:00",3,3,1,9,9.9,92.1,2000,384
"53","2020-01-03 04:00:00",4,3,1,7,9.6,93.3,1900,384
"54","2020-01-03 05:00:00",5,3,1,5,9.4,93.3,2500,384
"55","2020-01-03 06:00:00",6,3,1,6,9.3,93.3,2200,384
"56","2020-01-03 07:00:00",7,3,1,17,8.2,85.9,3500,384
"57","2020-01-03 08:00:00",8,3,1,15,6.5,86.5,2100,384
"58","2020-01-03 09:00:00",9,3,1,13,5.7,93.8,1800,384
"59","2020-01-03 10:00:00",10,3,1,12,5.2,93.4,1300,384
"60","2020-01-03 11:00:00",11,3,1,7,5.7,89.1,2500,384
"61","2020-01-03 12:00:00",12,3,1,10,6.9,69.2,2600,384
"62","2020-01-03 13:00:00",13,3,1,12,7.1,63.8,3000,384
"63","2020-01-03 14:00:00",14,3,1,11,7.6,57.8,2800,384
"64","2020-01-03 15:00:00",15,3,1,11,7.4,60.1,2800,384
"65","2020-01-03 16:00:00",16,3,1,10,6.7,67.5,2600,384
"66","2020-01-03 17:00:00",17,3,1,6,5.5,75,2500,384
"67","2020-01-03 18:00:00",18,3,1,7,5.4,77.8,2000,384
"68","2020-01-03 19:00:00",19,3,1,7,5.4,77.8,2300,384
"69","2020-01-03 20:00:00",20,3,1,9,6,77,2500,384
"70","2020-01-03 21:00:00",21,3,1,9,5.8,78.3,2100,384
"71","2020-01-03 22:00:00",22,3,1,8,5.2,80.7,2000,384
"72","2020-01-03 23:00:00",23,3,1,7,5.4,82.6,1900,384
"73","2020-01-04 00:00:00",0,4,1,7,5,83.7,1700,384
"74","2020-01-04 01:00:00",1,4,1,8,5.1,83.8,2000,384
"75","2020-01-04 02:00:00",2,4,1,9,5.8,78.3,2400,384
"76","2020-01-04 03:00:00",3,4,1,12,6.5,78.9,2600,384
"77","2020-01-04 04:00:00",4,4,1,15,6.4,80.2,2600,384
"78","2020-01-04 05:00:00",5,4,1,14,6.4,81.7,2700,384
"79","2020-01-04 06:00:00",6,4,1,13,6.5,81.8,2600,384
"80","2020-01-04 07:00:00",7,4,1,11,6.6,79,2600,384
"81","2020-01-04 08:00:00",8,4,1,12,7.1,76.4,2600,384
"82","2020-01-04 09:00:00",9,4,1,10,7,79.3,2400,384
"83","2020-01-04 10:00:00",10,4,1,9,7.3,79.6,2600,384
"84","2020-01-04 11:00:00",11,4,1,11,7.8,77.1,2900,384
"85","2020-01-04 12:00:00",12,4,1,9,8.3,76.3,3500,384
"86","2020-01-04 13:00:00",13,4,1,12,8.4,75,4000,384
"87","2020-01-04 14:00:00",14,4,1,11,8.5,75.1,4000,384
"88","2020-01-04 15:00:00",15,4,1,8,8.5,75.1,4000,384
"89","2020-01-04 16:00:00",16,4,1,7,8.2,77.5,4000,384
"90","2020-01-04 17:00:00",17,4,1,9,7.7,79.8,3000,384
"91","2020-01-04 18:00:00",18,4,1,8,7.8,79.9,3000,384
"92","2020-01-04 19:00:00",19,4,1,9,7.4,81.1,3000,384
"93","2020-01-04 20:00:00",20,4,1,9,7.1,83.6,2200,384
"94","2020-01-04 21:00:00",21,4,1,7,6.9,85,2300,384
"95","2020-01-04 22:00:00",22,4,1,6,6.9,82.1,3000,384
"96","2020-01-04 23:00:00",23,4,1,8,6.8,82.1,3000,384
"97","2020-01-05 00:00:00",0,5,1,10,6.5,84.7,3500,384
"98","2020-01-05 01:00:00",1,5,1,7,6.3,86.2,4000,384
"99","2020-01-05 02:00:00",2,5,1,13,6.2,84.7,3500,384
"100","2020-01-05 03:00:00",3,5,1,8,5.7,87.3,2600,384
"101","2020-01-05 04:00:00",4,5,1,8,5.7,87.3,3000,384
"102","2020-01-05 05:00:00",5,5,1,10,6.3,86.2,3500,384
"103","2020-01-05 06:00:00",6,5,1,10,6.2,89.1,3500,384
"104","2020-01-05 07:00:00",7,5,1,11,6.6,87.8,3000,384
"105","2020-01-05 08:00:00",8,5,1,9,6.5,89.3,3000,384
"106","2020-01-05 09:00:00",9,5,1,11,6.7,84.9,4000,384
"107","2020-01-05 10:00:00",10,5,1,13,7.3,82.4,4000,384
"108","2020-01-05 11:00:00",11,5,1,14,7.9,82.8,3500,384
"109","2020-01-05 12:00:00",12,5,1,15,8,82.9,4000,384
"110","2020-01-05 13:00:00",13,5,1,12,8.6,81.9,4000,384
"111","2020-01-05 14:00:00",14,5,1,13,8.6,81.9,3500,384
"112","2020-01-05 15:00:00",15,5,1,10,8.9,80.8,4000,384
"113","2020-01-05 16:00:00",16,5,1,10,8.7,82,4000,384
"114","2020-01-05 17:00:00",17,5,1,12,8.3,84.6,3000,384
"115","2020-01-05 18:00:00",18,5,1,13,7.7,87,2900,384
"116","2020-01-05 19:00:00",19,5,1,11,7.8,87,3000,384
"117","2020-01-05 20:00:00",20,5,1,11,7.5,88.3,1900,384
"118","2020-01-05 21:00:00",21,5,1,13,7.9,87.1,2000,384
"119","2020-01-05 22:00:00",22,5,1,14,7.9,85.6,2400,384
"120","2020-01-05 23:00:00",23,5,1,15,7.8,84.2,2700,384
"121","2020-01-06 00:00:00",0,6,1,12,7.3,85.3,2100,384
"122","2020-01-06 01:00:00",1,6,1,14,6.5,84.8,2900,384
"123","2020-01-06 02:00:00",2,6,1,16,7.1,78,3500,384
"124","2020-01-06 03:00:00",3,6,1,13,7.1,78,3000,384
"125","2020-01-06 04:00:00",4,6,1,15,7.3,78.1,3500,384
"126","2020-01-06 05:00:00",5,6,1,17,7.2,81,3500,384
"127","2020-01-06 06:00:00",6,6,1,18,7.2,78.1,3000,384
"128","2020-01-06 07:00:00",7,6,1,15,6.9,77.9,3500,384
"129","2020-01-06 08:00:00",8,6,1,18,6.8,79.3,3000,384
"130","2020-01-06 09:00:00",9,6,1,21,6.8,77.8,3000,384
"131","2020-01-06 10:00:00",10,6,1,22,6.9,76.5,3000,384
"132","2020-01-06 11:00:00",11,6,1,23,7.1,73.8,3000,384
"133","2020-01-06 12:00:00",12,6,1,23,7.2,72.5,3000,384
"134","2020-01-06 13:00:00",13,6,1,19,7.6,74.3,3000,384
"135","2020-01-06 14:00:00",14,6,1,19,7.8,77.2,3000,384
"136","2020-01-06 15:00:00",15,6,1,21,8.2,77.7,3000,384
"137","2020-01-06 16:00:00",16,6,1,19,8.1,84.5,3000,384
"138","2020-01-06 17:00:00",17,6,1,16,8.1,87.3,2500,384
"139","2020-01-06 18:00:00",18,6,1,9,8.3,87.4,2500,384
"140","2020-01-06 19:00:00",19,6,1,7,8.1,88.7,2500,384
"141","2020-01-06 20:00:00",20,6,1,10,7.7,87.1,2300,384
"142","2020-01-06 21:00:00",21,6,1,9,7.4,82.5,2100,384
"143","2020-01-06 22:00:00",22,6,1,7,6.7,83.6,1800,384
"144","2020-01-06 23:00:00",23,6,1,7,5.1,84,1800,384
"145","2020-01-07 00:00:00",0,7,1,7,5.5,85.8,1800,384
"146","2020-01-07 01:00:00",1,7,1,8,5.2,88.8,1800,384
"147","2020-01-07 02:00:00",2,7,1,11,4.9,88.7,1800,384
"148","2020-01-07 03:00:00",3,7,1,8,4.8,90.2,1900,384
"149","2020-01-07 04:00:00",4,7,1,10,4.7,90.2,2000,384
"150","2020-01-07 05:00:00",5,7,1,9,5.3,90.3,2000,384
"151","2020-01-07 06:00:00",6,7,1,14,6.8,83.6,1800,384
"152","2020-01-07 07:00:00",7,7,1,14,6.5,86.5,2500,384
"153","2020-01-07 08:00:00",8,7,1,15,6.8,86.6,1500,384
"154","2020-01-07 09:00:00",9,7,1,18,7.3,88.3,1500,384
"155","2020-01-07 10:00:00",10,7,1,17,7.7,85.7,1500,384
"156","2020-01-07 11:00:00",11,7,1,17,8.5,82,2000,384
"157","2020-01-07 12:00:00",12,7,1,16,9.1,78.5,1500,384
"158","2020-01-07 13:00:00",13,7,1,18,9.4,82.5,1200,384
"159","2020-01-07 14:00:00",14,7,1,16,9.8,88.1,1500,384
"160","2020-01-07 14:00:00",14,7,1,16,9.8,88.1,1500,384
"161","2020-01-07 15:00:00",15,7,1,19,10.8,87.3,1500,384
"162","2020-01-07 16:00:00",16,7,1,19,11.5,86.4,2500,384
"163","2020-01-07 17:00:00",17,7,1,22,12.3,86.8,3000,384
"164","2020-01-07 18:00:00",18,7,1,22,12.4,89.2,2600,384
"165","2020-01-07 19:00:00",19,7,1,20,12.9,87.1,3000,384
"166","2020-01-07 20:00:00",20,7,1,19,13.2,86,3000,384
"167","2020-01-07 21:00:00",21,7,1,17,13.2,84.9,3500,384
"168","2020-01-07 22:00:00",22,7,1,15,13.2,83.8,4000,384
"169","2020-01-07 23:00:00",23,7,1,17,13,83.6,4000,384
"170","2020-01-08 00:00:00",0,8,1,17,13,82.5,4000,384
"171","2020-01-08 01:00:00",1,8,1,15,12.5,83.4,4000,384
"172","2020-01-08 02:00:00",2,8,1,12,12.1,81.9,4000,384
"173","2020-01-08 03:00:00",3,8,1,14,11.5,82.8,3000,384
