"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,4,4.5,88.3,700,709
"2","2020-01-01 01:00:00",1,1,1,4,2.7,92.7,150,709
"3","2020-01-01 02:00:00",2,1,1,3,2.7,96.4,150,709
"4","2020-01-01 03:00:00",3,1,1,5,4.6,91.7,500,709
"5","2020-01-01 04:00:00",4,1,1,6,4.6,90.1,500,709
"6","2020-01-01 05:00:00",5,1,1,5,4.5,91.6,500,709
"7","2020-01-01 06:00:00",6,1,1,6,4.4,90,500,709
"8","2020-01-01 07:00:00",7,1,1,2,3.9,91.5,500,709
"9","2020-01-01 08:00:00",8,1,1,1,2.8,92.8,400,709
"10","2020-01-01 09:00:00",9,1,1,2,3.2,96.5,400,709
"11","2020-01-01 10:00:00",10,1,1,2,4.5,93.2,500,709
"12","2020-01-01 11:00:00",11,1,1,1,5.2,88.7,500,709
"13","2020-01-01 12:00:00",12,1,1,1,5.6,87.3,500,709
"14","2020-01-01 13:00:00",13,1,1,1,5.9,87.5,500,709
"15","2020-01-01 14:00:00",14,1,1,1,6,86.1,600,709
"16","2020-01-01 15:00:00",15,1,1,1,6.1,86.1,700,709
"17","2020-01-01 16:00:00",16,1,1,1,6.2,86.2,700,709
"18","2020-01-01 17:00:00",17,1,1,2,6.2,86.2,1000,709
"19","2020-01-01 18:00:00",18,1,1,3,6.3,87.6,600,709
"20","2020-01-01 19:00:00",19,1,1,3,6.2,89.1,900,709
"21","2020-01-01 20:00:00",20,1,1,3,6.4,89.2,700,709
"22","2020-01-01 21:00:00",21,1,1,3,6.4,90.7,700,709
"23","2020-01-01 22:00:00",22,1,1,4,6.5,90.9,600,709
"24","2020-01-01 23:00:00",23,1,1,4,6.6,92.4,600,709
"25","2020-01-02 00:00:00",0,2,1,4,6.6,93.8,480,709
"26","2020-01-02 01:00:00",1,2,1,4,6.7,93.9,500,709
"27","2020-01-02 02:00:00",2,2,1,3,6.7,93.9,700,709
"28","2020-01-02 03:00:00",3,2,1,6,6.6,93.8,700,709
"29","2020-01-02 04:00:00",4,2,1,7,6.8,94,800,709
"30","2020-01-02 05:00:00",5,2,1,7,6.9,94,1000,709
"31","2020-01-02 06:00:00",6,2,1,5,7.2,92.6,1100,709
"32","2020-01-02 07:00:00",7,2,1,6,7.4,91.2,1500,709
"33","2020-01-02 08:00:00",8,2,1,7,7.7,89.9,1500,709
"34","2020-01-02 09:00:00",9,2,1,9,8,92.8,1200,709
"35","2020-01-02 10:00:00",10,2,1,9,8.5,91.6,2500,709
"36","2020-01-02 11:00:00",11,2,1,11,9.2,86.4,2500,709
"37","2020-01-02 12:00:00",12,2,1,10,9.8,84.2,3000,709
"38","2020-01-02 13:00:00",13,2,1,11,10.2,84.3,2500,709
"39","2020-01-02 14:00:00",14,2,1,11,10.6,77.2,3500,709
"40","2020-01-02 15:00:00",15,2,1,12,10.4,77,2500,709
"41","2020-01-02 16:00:00",16,2,1,11,10,80.5,2500,709
"42","2020-01-02 17:00:00",17,2,1,12,9.5,88,3000,709
"43","2020-01-02 18:00:00",18,2,1,12,9.6,89.3,1200,709
"44","2020-01-02 19:00:00",19,2,1,9,9.4,93.2,3000,709
"45","2020-01-02 20:00:00",20,2,1,10,10,86.9,2900,709
"46","2020-01-02 21:00:00",21,2,1,12,10.3,84.5,2900,709
"47","2020-01-02 22:00:00",22,2,1,10,10.4,85.8,3000,709
"48","2020-01-02 23:00:00",23,2,1,9,10.5,87.2,1900,709
"49","2020-01-03 00:00:00",0,3,1,10,10.1,92.1,500,709
"50","2020-01-03 01:00:00",1,3,1,10,9.8,96,800,709
"51","2020-01-03 02:00:00",2,3,1,10,9.9,97.4,460,709
"52","2020-01-03 03:00:00",3,3,1,9,10.2,97.3,500,709
"53","2020-01-03 04:00:00",4,3,1,11,10.8,94.9,1500,709
"54","2020-01-03 05:00:00",5,3,1,11,10.5,90.9,2700,709
"55","2020-01-03 06:00:00",6,3,1,11,10.1,93.5,1300,709
"56","2020-01-03 07:00:00",7,3,1,10,9.8,94.7,1200,709
"57","2020-01-03 08:00:00",8,3,1,9,9.7,96,700,709
"58","2020-01-03 09:00:00",9,3,1,10,9.8,97.4,400,709
"59","2020-01-03 10:00:00",10,3,1,16,8,85.8,2000,709
"60","2020-01-03 11:00:00",11,3,1,11,7.8,78.7,3000,709
"61","2020-01-03 12:00:00",12,3,1,13,7.6,70.1,3500,709
"62","2020-01-03 13:00:00",13,3,1,12,8.1,68,3000,709
"63","2020-01-03 14:00:00",14,3,1,12,8.2,64.1,3000,709
"64","2020-01-03 15:00:00",15,3,1,11,7.9,64.9,3000,709
"65","2020-01-03 16:00:00",16,3,1,8,7.2,68.2,4000,709
"66","2020-01-03 17:00:00",17,3,1,4,6.1,72.5,3500,709
"67","2020-01-03 18:00:00",18,3,1,7,4.7,77.2,3000,709
"68","2020-01-03 19:00:00",19,3,1,6,4.8,80.5,2800,709
"69","2020-01-03 20:00:00",20,3,1,8,4.7,80.3,2500,709
"70","2020-01-03 21:00:00",21,3,1,6,4.3,81.6,2500,709
"71","2020-01-03 22:00:00",22,3,1,4,3.8,82.9,2500,709
"72","2020-01-03 23:00:00",23,3,1,7,4.2,81.5,2500,709
"73","2020-01-04 00:00:00",0,4,1,4,4.1,83,2600,709
"74","2020-01-04 01:00:00",1,4,1,3,3.1,87.5,2300,709
"75","2020-01-04 02:00:00",2,4,1,8,3.2,89.3,2300,709
"76","2020-01-04 03:00:00",3,4,1,5,3.6,87.9,2300,709
"77","2020-01-04 04:00:00",4,4,1,9,4.4,84.9,2500,709
"78","2020-01-04 05:00:00",5,4,1,10,5,83.6,2700,709
"79","2020-01-04 06:00:00",6,4,1,6,4.7,85.2,2500,709
"80","2020-01-04 07:00:00",7,4,1,9,4.3,89.8,3000,709
"81","2020-01-04 08:00:00",8,4,1,7,4.5,88.3,3000,709
"82","2020-01-04 09:00:00",9,4,1,8,5.8,84.3,3000,709
"83","2020-01-04 10:00:00",10,4,1,10,6.8,79,4000,709
"84","2020-01-04 11:00:00",11,4,1,11,7.5,76.9,4000,709
"85","2020-01-04 12:00:00",12,4,1,9,7.8,75.6,4000,709
"86","2020-01-04 13:00:00",13,4,1,10,8.5,75,4000,709
"87","2020-01-04 14:00:00",14,4,1,12,8.9,66.3,4000,709
"88","2020-01-04 15:00:00",15,4,1,11,8.5,68.3,5000,709
"89","2020-01-04 16:00:00",16,4,1,10,8.2,70.6,5000,709
"90","2020-01-04 17:00:00",17,4,1,4,8.3,70.7,4000,709
"91","2020-01-04 18:00:00",18,4,1,6,8.1,73.2,4000,709
"92","2020-01-04 19:00:00",19,4,1,5,7.7,77.1,3500,709
"93","2020-01-04 20:00:00",20,4,1,5,7.2,79.3,3000,709
"94","2020-01-04 21:00:00",21,4,1,4,6.9,82.1,2500,709
"95","2020-01-04 22:00:00",22,4,1,5,6.8,84.9,2300,709
"96","2020-01-04 23:00:00",23,4,1,5,6.8,84.9,2300,709
"97","2020-01-05 00:00:00",0,5,1,3,6.6,86.4,2300,709
"98","2020-01-05 01:00:00",1,5,1,6,6.8,89.5,2100,709
"99","2020-01-05 02:00:00",2,5,1,6,7,89.5,2700,709
"100","2020-01-05 03:00:00",3,5,1,6,7.1,89.6,3000,709
"101","2020-01-05 04:00:00",4,5,1,7,7.1,88.1,4000,709
"102","2020-01-05 05:00:00",5,5,1,7,6.8,90.9,3500,709
"103","2020-01-05 06:00:00",6,5,1,8,6.6,92.4,3000,709
"104","2020-01-05 07:00:00",7,5,1,6,6.4,92.3,4000,709
"105","2020-01-05 08:00:00",8,5,1,5,6.4,90.6,4000,709
"106","2020-01-05 09:00:00",9,5,1,7,6.5,90.8,4000,709
"107","2020-01-05 10:00:00",10,5,1,6,7.3,85.2,4000,709
"108","2020-01-05 11:00:00",11,5,1,7,8.1,80.2,5000,709
"109","2020-01-05 12:00:00",12,5,1,11,8.8,75.3,5000,709
"110","2020-01-05 13:00:00",13,5,1,12,8.8,72.6,5000,709
"111","2020-01-05 14:00:00",14,5,1,11,8.8,71.4,5000,709
"112","2020-01-05 15:00:00",15,5,1,9,8.7,73.9,5000,709
"113","2020-01-05 16:00:00",16,5,1,7,8.6,72.5,5000,709
"114","2020-01-05 17:00:00",17,5,1,8,8.4,73.5,5000,709
"115","2020-01-05 18:00:00",18,5,1,8,8.3,74.9,5000,709
"116","2020-01-05 19:00:00",19,5,1,9,8.3,74.9,5000,709
"117","2020-01-05 20:00:00",20,5,1,7,8,78.7,4000,709
"118","2020-01-05 21:00:00",21,5,1,6,7.9,81.4,4500,709
"119","2020-01-05 22:00:00",22,5,1,7,7.9,81.4,3500,709
"120","2020-01-05 23:00:00",23,5,1,6,7.8,82.7,3500,709
"121","2020-01-06 00:00:00",0,6,1,6,7.7,84.2,3000,709
"122","2020-01-06 01:00:00",1,6,1,5,7.6,85.5,2900,709
"123","2020-01-06 02:00:00",2,6,1,8,7.7,82.7,3500,709
"124","2020-01-06 03:00:00",3,6,1,11,7.6,74.1,4000,709
"125","2020-01-06 04:00:00",4,6,1,10,7.1,73.6,4000,709
"126","2020-01-06 05:00:00",5,6,1,9,6.8,74.9,3500,709
"127","2020-01-06 06:00:00",6,6,1,9,6.7,76.2,3000,709
"128","2020-01-06 07:00:00",7,6,1,10,6.8,76.3,3000,709
"129","2020-01-06 08:00:00",8,6,1,11,6.8,76.3,3000,709
"130","2020-01-06 09:00:00",9,6,1,8,6.7,76.2,3000,709
"131","2020-01-06 10:00:00",10,6,1,14,7,73.7,3000,709
"132","2020-01-06 11:00:00",11,6,1,15,7.3,73.9,3000,709
"133","2020-01-06 12:00:00",12,6,1,14,7.7,73,3000,709
"134","2020-01-06 13:00:00",13,6,1,11,7.4,74.1,3000,709
"135","2020-01-06 14:00:00",14,6,1,14,7.9,76,3000,709
"136","2020-01-06 15:00:00",15,6,1,11,8.6,76.7,3000,709
"137","2020-01-06 16:00:00",16,6,1,11,8,88.6,2500,709
"138","2020-01-06 17:00:00",17,6,1,9,8.2,90.1,2500,709
"139","2020-01-06 18:00:00",18,6,1,9,8.7,94.4,1500,709
"140","2020-01-06 19:00:00",19,6,1,6,8.4,94.3,2000,709
"141","2020-01-06 20:00:00",20,6,1,7,8,92.8,3000,709
"142","2020-01-06 21:00:00",21,6,1,9,7.6,92.7,2000,709
"143","2020-01-06 22:00:00",22,6,1,7,7.2,92.6,1500,709
"144","2020-01-06 23:00:00",23,6,1,4,6.5,93.9,1000,709
"145","2020-01-07 00:00:00",0,7,1,5,5.9,95.3,700,709
"146","2020-01-07 01:00:00",1,7,1,5,5.7,95.2,800,709
"147","2020-01-07 02:00:00",2,7,1,4,5.3,96.9,800,709
"148","2020-01-07 03:00:00",3,7,1,6,3.9,96.5,600,709
"149","2020-01-07 04:00:00",4,7,1,3,4.7,98.4,800,709
"150","2020-01-07 05:00:00",5,7,1,3,4.9,98.4,800,709
"151","2020-01-07 06:00:00",6,7,1,4,5.4,98.4,1000,709
"152","2020-01-07 07:00:00",7,7,1,6,6.5,95.4,1000,709
"153","2020-01-07 08:00:00",8,7,1,8,6.7,95.4,800,709
"154","2020-01-07 09:00:00",9,7,1,9,8.1,94.3,1000,709
"155","2020-01-07 10:00:00",10,7,1,7,8.9,91.7,1200,709
"156","2020-01-07 11:00:00",11,7,1,10,10.5,85.8,1200,709
"157","2020-01-07 12:00:00",12,7,1,14,11.3,78.9,1200,709
"158","2020-01-07 13:00:00",13,7,1,14,11.5,79.1,1200,709
"159","2020-01-07 14:00:00",14,7,1,11,11.4,80.2,1400,709
"160","2020-01-07 15:00:00",15,7,1,10,11.2,83.7,2000,709
"161","2020-01-07 16:00:00",16,7,1,15,11.3,90,2500,709
"162","2020-01-07 17:00:00",17,7,1,12,11.6,91.3,3000,709
"163","2020-01-07 18:00:00",18,7,1,14,11.5,95,700,709
"164","2020-01-07 19:00:00",19,7,1,10,11.9,96.3,1500,709
"165","2020-01-07 20:00:00",20,7,1,13,12.7,91.6,3000,709
"166","2020-01-07 21:00:00",21,7,1,14,12.7,91.6,1300,709
"167","2020-01-07 22:00:00",22,7,1,12,12.6,92.8,2600,709
"168","2020-01-07 23:00:00",23,7,1,11,12.6,91.6,3500,709
"169","2020-01-08 00:00:00",0,8,1,11,12.4,94,1700,709
"170","2020-01-08 01:00:00",1,8,1,10,12.3,89.1,6000,709
"171","2020-01-08 02:00:00",2,8,1,10,12.5,88,5750,709
"172","2020-01-08 03:00:00",3,8,1,11,12.5,88,5500,709
"173","2020-01-08 04:00:00",4,8,1,11,12.5,89.2,5000,709
"174","2020-01-08 05:00:00",5,8,1,11,12,92.6,6000,709
"175","2020-01-08 06:00:00",6,8,1,12,11.9,87.7,4500,709
"176","2020-01-08 07:00:00",7,8,1,11,11.5,81.5,1500,709
"177","2020-01-08 08:00:00",8,8,1,9,11.1,82.5,1500,709
"178","2020-01-08 09:00:00",9,8,1,11,11.2,81.3,1500,709
"179","2020-01-08 10:00:00",10,8,1,9,11.2,81.2,1500,709
"180","2020-01-08 11:00:00",11,8,1,11,11.4,81.4,1500,709
"181","2020-01-08 12:00:00",12,8,1,9,11.6,81.6,1500,709
"182","2020-01-08 13:00:00",13,8,1,8,11.7,80.4,1500,709
"183","2020-01-08 14:00:00",14,8,1,7,11.8,76.9,1500,709
"184","2020-01-08 15:00:00",15,8,1,5,11.7,76.9,1500,709
"185","2020-01-08 16:00:00",16,8,1,4,11.4,77.8,1500,709
"186","2020-01-08 17:00:00",17,8,1,2,11,81.1,1200,709
"187","2020-01-08 18:00:00",18,8,1,1,10.7,82.2,1300,709
"188","2020-01-08 19:00:00",19,8,1,4,10.4,87,1000,709
"189","2020-01-08 20:00:00",20,8,1,1,10.1,89.5,900,709
"190","2020-01-08 21:00:00",21,8,1,4,9.7,91.9,1000,709
"191","2020-01-08 22:00:00",22,8,1,8,9.8,93.3,900,709
"192","2020-01-08 23:00:00",23,8,1,7,9.5,96,600,709
"193","2020-01-09 00:00:00",0,9,1,9,9.7,97.3,460,709
"194","2020-01-09 01:00:00",1,9,1,10,10.9,96.2,2700,709
"195","2020-01-09 02:00:00",2,9,1,14,11.7,95.1,3500,709
"196","2020-01-09 03:00:00",3,9,1,15,12,92.7,4500,709
"197","2020-01-09 04:00:00",4,9,1,13,11.9,93.8,800,709
"198","2020-01-09 05:00:00",5,9,1,15,12,93.9,800,709
"199","2020-01-09 06:00:00",6,9,1,12,12.2,92.7,1500,709
"200","2020-01-09 07:00:00",7,9,1,15,12.6,83.5,4500,709
"201","2020-01-09 08:00:00",8,9,1,15,12.2,82,5500,709
"202","2020-01-09 09:00:00",9,9,1,15,11.4,81.5,3500,709
"203","2020-01-09 10:00:00",10,9,1,17,11.4,79.2,3500,709
"204","2020-01-09 10:00:00",10,9,1,17,11.4,79.2,3500,709
"205","2020-01-09 11:00:00",11,9,1,16,11.9,76,3000,709
"206","2020-01-09 12:00:00",12,9,1,15,12.5,70.8,3000,709
"207","2020-01-09 13:00:00",13,9,1,9,13.4,65.3,3000,709
"208","2020-01-09 14:00:00",14,9,1,9,13.1,66,3000,709
"209","2020-01-09 15:00:00",15,9,1,8,12.4,79.9,1000,709
"210","2020-01-09 16:00:00",16,9,1,1,11.3,96.3,2000,709
"211","2020-01-09 17:00:00",17,9,1,10,11.2,91.2,3000,709
"212","2020-01-09 18:00:00",18,9,1,11,10.7,87.3,3000,709
"213","2020-01-09 19:00:00",19,9,1,11,8.9,82.4,3000,709
"214","2020-01-09 20:00:00",20,9,1,6,8.1,86,3000,709
"215","2020-01-09 21:00:00",21,9,1,12,8.9,79.8,2400,709
"216","2020-01-09 22:00:00",22,9,1,14,6.7,89.5,1500,709
"217","2020-01-09 23:00:00",23,9,1,12,6,92.3,1200,709
"218","2020-01-10 00:00:00",0,10,1,9,5.9,90.7,1600,709
"219","2020-01-10 01:00:00",1,10,1,9,5.5,90.6,1400,709
"220","2020-01-10 02:00:00",2,10,1,10,5.6,92.2,800,709
"221","2020-01-10 03:00:00",3,10,1,10,6,89.2,1300,709
"222","2020-01-10 04:00:00",4,10,1,10,6,87.7,1800,709
"223","2020-01-10 05:00:00",5,10,1,11,5.8,86,1500,709
"224","2020-01-10 06:00:00",6,10,1,8,5.4,87.3,1500,709
"225","2020-01-10 07:00:00",7,10,1,8,5.2,82.4,3500,709
"226","2020-01-10 08:00:00",8,10,1,9,5.5,78.1,5000,709
"227","2020-01-10 09:00:00",9,10,1,8,5.6,76.5,5000,709
"228","2020-01-10 10:00:00",10,10,1,9,5.8,73.8,6000,709
"229","2020-01-10 11:00:00",11,10,1,7,6.5,71.5,5000,709
"230","2020-01-10 12:00:00",12,10,1,10,7,70.8,6000,709
"231","2020-01-10 13:00:00",13,10,1,6,7.6,67.2,6000,709
"232","2020-01-10 14:00:00",14,10,1,7,7.6,70,6000,709
"233","2020-01-10 15:00:00",15,10,1,4,7.9,66.2,5000,709
"234","2020-01-10 16:00:00",16,10,1,6,7.4,68.3,5000,709
"235","2020-01-10 17:00:00",17,10,1,4,6.1,72.5,5000,709
"236","2020-01-10 18:00:00",18,10,1,6,6.2,72.7,4000,709
"237","2020-01-10 19:00:00",19,10,1,5,5.2,76,4000,709
"238","2020-01-10 20:00:00",20,10,1,7,4.8,78.8,4000,709
"239","2020-01-10 21:00:00",21,10,1,7,4.6,82,3000,709
"240","2020-01-10 22:00:00",22,10,1,7,4.8,83.7,3000,709
"241","2020-01-10 23:00:00",23,10,1,7,5.2,84,3000,709
"242","2020-01-11 00:00:00",0,11,1,9,5.8,82.9,3000,709
"243","2020-01-11 01:00:00",1,11,1,8,5.8,82.9,3000,709
"244","2020-01-11 02:00:00",2,11,1,10,6.3,83.2,3000,709
"245","2020-01-11 03:00:00",3,11,1,9,6.8,82.1,3000,709
"246","2020-01-11 04:00:00",4,11,1,11,7.8,80,2500,709
"247","2020-01-11 05:00:00",5,11,1,12,8.6,79.2,2200,709
"248","2020-01-11 06:00:00",6,11,1,11,8.8,79.4,2200,709
"249","2020-01-11 07:00:00",7,11,1,11,9.1,78.4,2000,709
"250","2020-01-11 08:00:00",8,11,1,12,9.4,77.3,2000,709
"251","2020-01-11 09:00:00",9,11,1,14,9.6,77.5,2500,709
"252","2020-01-11 10:00:00",10,11,1,10,9.3,85.2,1200,709
"253","2020-01-11 11:00:00",11,11,1,14,9.2,89.1,2500,709
"254","2020-01-11 12:00:00",12,11,1,14,9.9,84.2,3000,709
"255","2020-01-11 13:00:00",13,11,1,16,10.3,80.6,3500,709
"256","2020-01-11 14:00:00",14,11,1,14,10.2,80.5,3000,709
"257","2020-01-11 15:00:00",15,11,1,15,10.2,81.8,2500,709
"258","2020-01-11 16:00:00",16,11,1,16,10.5,78.3,2500,709
"259","2020-01-11 17:00:00",17,11,1,17,10.4,80.7,2000,709
"260","2020-01-11 18:00:00",18,11,1,15,10.6,78.3,2000,709
"261","2020-01-11 19:00:00",19,11,1,19,10.5,79.5,2600,709
"262","2020-01-11 20:00:00",20,11,1,18,10.4,80.7,2200,709
"263","2020-01-11 21:00:00",21,11,1,16,10.4,79.5,2000,709
"264","2020-01-11 22:00:00",22,11,1,18,10.5,78.3,2200,709
"265","2020-01-11 23:00:00",23,11,1,17,10.3,79.4,2300,709
"266","2020-01-12 00:00:00",0,12,1,18,10.1,81.7,2600,709
"267","2020-01-12 01:00:00",1,12,1,15,9.8,86.8,1400,709
