"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,5,6.6,86.4,2000,842
"2","2020-01-01 01:00:00",1,1,1,3,6.7,84.9,2200,842
"3","2020-01-01 02:00:00",2,1,1,3,6.9,86.5,1900,842
"4","2020-01-01 03:00:00",3,1,1,5,6.9,89.4,2200,842
"5","2020-01-01 04:00:00",4,1,1,5,7,89.5,2800,842
"6","2020-01-01 05:00:00",5,1,1,6,7,88,2900,842
"7","2020-01-01 06:00:00",6,1,1,6,6.9,91.1,900,842
"8","2020-01-01 07:00:00",7,1,1,7,6.7,92.4,1100,842
"9","2020-01-01 08:00:00",8,1,1,7,6.7,90.9,800,842
"10","2020-01-01 09:00:00",9,1,1,5,7,88,900,842
"11","2020-01-01 10:00:00",10,1,1,7,7.2,88.2,800,842
"12","2020-01-01 11:00:00",11,1,1,6,7.2,91.1,500,842
"13","2020-01-01 12:00:00",12,1,1,3,7.4,92.6,180,842
"14","2020-01-01 13:00:00",13,1,1,1,7.3,95.5,290,842
"15","2020-01-01 14:00:00",14,1,1,2,7.5,97.1,430,842
"16","2020-01-01 15:00:00",15,1,1,3,7.8,97.1,360,842
"17","2020-01-01 16:00:00",16,1,1,2,8,97.2,370,842
"18","2020-01-01 17:00:00",17,1,1,5,8.1,97.2,330,842
"19","2020-01-01 18:00:00",18,1,1,5,8,97.2,360,842
"20","2020-01-01 19:00:00",19,1,1,5,8.1,97.2,390,842
"21","2020-01-01 20:00:00",20,1,1,6,8.5,97.2,1600,842
"22","2020-01-01 21:00:00",21,1,1,6,8.4,95.6,1500,842
"23","2020-01-01 22:00:00",22,1,1,7,8.5,94.3,1600,842
"24","2020-01-01 23:00:00",23,1,1,5,8.6,95.7,1900,842
"25","2020-01-02 00:00:00",0,2,1,4,8.8,93,1900,842
"26","2020-01-02 01:00:00",1,2,1,6,8.9,95.8,1000,842
"27","2020-01-02 02:00:00",2,2,1,5,9.1,94.5,3500,842
"28","2020-01-02 03:00:00",3,2,1,5,9.3,93.2,2800,842
"29","2020-01-02 04:00:00",4,2,1,9,9.1,97.3,500,842
"30","2020-01-02 05:00:00",5,2,1,4,8.2,95.7,4000,842
"31","2020-01-02 06:00:00",6,2,1,4,8,95.6,3500,842
"32","2020-01-02 07:00:00",7,2,1,6,8.8,93,3000,842
"33","2020-01-02 08:00:00",8,2,1,6,9.4,89.2,4500,842
"34","2020-01-02 09:00:00",9,2,1,7,9.9,92,3000,842
"35","2020-01-02 10:00:00",10,2,1,9,10.4,88.4,4000,842
"36","2020-01-02 11:00:00",11,2,1,9,10.8,79.7,3500,842
"37","2020-01-02 12:00:00",12,2,1,12,10.7,77.2,4500,842
"38","2020-01-02 13:00:00",13,2,1,12,10.5,79.6,3500,842
"39","2020-01-02 14:00:00",14,2,1,10,10.2,88.3,1600,842
"40","2020-01-02 15:00:00",15,2,1,10,10,92.1,1000,842
"41","2020-01-02 16:00:00",16,2,1,12,10.1,92.1,1700,842
"42","2020-01-02 17:00:00",17,2,1,11,9.9,93.4,3000,842
"43","2020-01-02 18:00:00",18,2,1,11,10.6,88.4,1900,842
"44","2020-01-02 19:00:00",19,2,1,12,10.3,90.9,600,842
"45","2020-01-02 20:00:00",20,2,1,9,10.3,93.5,1100,842
"46","2020-01-02 21:00:00",21,2,1,9,10.7,89.7,1700,842
"47","2020-01-02 22:00:00",22,2,1,14,11.3,88.8,1600,842
"48","2020-01-02 23:00:00",23,2,1,16,11.4,91.2,300,842
"49","2020-01-03 00:00:00",0,3,1,16,11.6,92.5,800,842
"50","2020-01-03 01:00:00",1,3,1,16,11.1,96.2,200,842
"51","2020-01-03 02:00:00",2,3,1,15,11.2,91.1,2200,842
"52","2020-01-03 03:00:00",3,3,1,14,11,88.7,2100,842
"53","2020-01-03 04:00:00",4,3,1,12,10.4,89.6,1800,842
"54","2020-01-03 05:00:00",5,3,1,11,10.6,90.9,1300,842
"55","2020-01-03 06:00:00",6,3,1,11,10.8,91,1600,842
"56","2020-01-03 07:00:00",7,3,1,12,10.6,90.9,2500,842
"57","2020-01-03 08:00:00",8,3,1,10,10.1,92.1,3500,842
"58","2020-01-03 09:00:00",9,3,1,9,10.3,92.2,4000,842
"59","2020-01-03 10:00:00",10,3,1,16,7.8,82.8,3500,842
"60","2020-01-03 11:00:00",11,3,1,12,8,71.9,3000,842
"61","2020-01-03 12:00:00",12,3,1,14,8.5,68.5,3000,842
"62","2020-01-03 13:00:00",13,3,1,13,8.8,67.6,3000,842
"63","2020-01-03 14:00:00",14,3,1,11,9.4,68.2,3500,842
"64","2020-01-03 15:00:00",15,3,1,9,8.5,67.1,4000,842
"65","2020-01-03 16:00:00",16,3,1,8,7.8,70.2,4000,842
"66","2020-01-03 17:00:00",17,3,1,6,4.2,79.9,3000,842
"67","2020-01-03 18:00:00",18,3,1,5,3.6,80.9,2400,842
"68","2020-01-03 19:00:00",19,3,1,7,4.7,82,3000,842
"69","2020-01-03 20:00:00",20,3,1,4,3.9,84.7,2500,842
"70","2020-01-03 21:00:00",21,3,1,7,2.5,87.3,2300,842
"71","2020-01-03 22:00:00",22,3,1,7,3.4,87.7,2200,842
"72","2020-01-03 23:00:00",23,3,1,6,3.5,91.3,1800,842
