"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,4,7.4,89.7,1100,1144
"2","2020-01-01 01:00:00",1,1,1,5,7,92.5,900,1144
"3","2020-01-01 02:00:00",2,1,1,3,6.6,93.8,800,1144
"4","2020-01-01 03:00:00",3,1,1,2,6.4,93.8,700,1144
"5","2020-01-01 04:00:00",4,1,1,4,6.4,93.8,800,1144
"6","2020-01-01 05:00:00",5,1,1,4,5.9,93.6,600,1144
"7","2020-01-01 06:00:00",6,1,1,1,5,96.7,440,1144
"8","2020-01-01 07:00:00",7,1,1,3,3.9,98.3,380,1144
"9","2020-01-01 08:00:00",8,1,1,7,4.5,98.3,480,1144
"10","2020-01-01 09:00:00",9,1,1,9,4.5,94.9,500,1144
"11","2020-01-01 10:00:00",10,1,1,7,5.3,90.3,700,1144
"12","2020-01-01 11:00:00",11,1,1,5,6.9,83.6,800,1144
"13","2020-01-01 12:00:00",12,1,1,5,7.5,79.7,1000,1144
"14","2020-01-01 13:00:00",13,1,1,5,7.8,77.1,1200,1144
"15","2020-01-01 14:00:00",14,1,1,6,7.5,78.3,1100,1144
"16","2020-01-01 15:00:00",15,1,1,5,6.5,81.9,800,1144
"17","2020-01-01 16:00:00",16,1,1,5,4.8,86.9,800,1144
"18","2020-01-01 17:00:00",17,1,1,4,3.7,93.1,500,1144
"19","2020-01-01 18:00:00",18,1,1,6,5,95,700,1144
"20","2020-01-01 19:00:00",19,1,1,5,5.7,93.7,600,1144
"21","2020-01-01 20:00:00",20,1,1,6,5.9,93.6,420,1144
"22","2020-01-01 21:00:00",21,1,1,7,6.2,93.8,460,1144
"23","2020-01-01 22:00:00",22,1,1,6,6.4,93.8,500,1144
"24","2020-01-01 23:00:00",23,1,1,4,4.6,95,390,1144
"25","2020-01-02 00:00:00",0,2,1,6,3.9,96.5,700,1144
"26","2020-01-02 01:00:00",1,2,1,7,5.6,85.8,2500,1144
"27","2020-01-02 02:00:00",2,2,1,4,4.1,89.9,1800,1144
"28","2020-01-02 03:00:00",3,2,1,3,3.5,89.7,1500,1144
"29","2020-01-02 04:00:00",4,2,1,3,3.4,94.7,1600,1144
"30","2020-01-02 05:00:00",5,2,1,5,3.4,94.7,2200,1144
"31","2020-01-02 06:00:00",6,2,1,7,4.4,91.6,2900,1144
"32","2020-01-02 07:00:00",7,2,1,8,5,88.7,4000,1144
"33","2020-01-02 08:00:00",8,2,1,9,5.6,88.9,4000,1144
"34","2020-01-02 09:00:00",9,2,1,5,5,93.5,2500,1144
"35","2020-01-02 10:00:00",10,2,1,10,8,81.7,4000,1144
"36","2020-01-02 11:00:00",11,2,1,11,8.8,78.2,3500,1144
"37","2020-01-02 12:00:00",12,2,1,9,9.1,78.5,3500,1144
"38","2020-01-02 13:00:00",13,2,1,8,9.6,78.9,4500,1144
"39","2020-01-02 14:00:00",14,2,1,15,10.7,74.8,5000,1144
"40","2020-01-02 15:00:00",15,2,1,17,10.6,78.5,5000,1144
"41","2020-01-02 16:00:00",16,2,1,16,10.6,79.7,5000,1144
"42","2020-01-02 17:00:00",17,2,1,13,10.1,84.4,5000,1144
"43","2020-01-02 18:00:00",18,2,1,12,9.6,93.3,1800,1144
"44","2020-01-02 19:00:00",19,2,1,11,9.6,97.3,1900,1144
"45","2020-01-02 20:00:00",20,2,1,8,11.4,81.5,4500,1144
"46","2020-01-02 21:00:00",21,2,1,10,11.9,80.6,2700,1144
"47","2020-01-02 22:00:00",22,2,1,12,12,80.8,4000,1144
"48","2020-01-02 23:00:00",23,2,1,6,11.9,79.5,2400,1144
"49","2020-01-03 00:00:00",0,3,1,8,11.4,80.3,2500,1144
"50","2020-01-03 01:00:00",1,3,1,6,10.9,83.7,1800,1144
"51","2020-01-03 02:00:00",2,3,1,7,10.6,84.7,2300,1144
"52","2020-01-03 03:00:00",3,3,1,4,10.2,92.2,500,1144
"53","2020-01-03 04:00:00",4,3,1,12,7.5,87,1000,1144
"54","2020-01-03 05:00:00",5,3,1,15,7.6,70.2,1300,1144
"55","2020-01-03 06:00:00",6,3,1,13,7.4,68.6,1600,1144
"56","2020-01-03 07:00:00",7,3,1,10,7,71,1500,1144
"57","2020-01-03 08:00:00",8,3,1,11,7.3,81,1400,1144
"58","2020-01-03 09:00:00",9,3,1,12,7.2,78.1,1600,1144
"59","2020-01-03 10:00:00",10,3,1,11,7.2,78.1,1700,1144
"60","2020-01-03 11:00:00",11,3,1,10,7.9,63.6,3000,1144
"61","2020-01-03 12:00:00",12,3,1,10,8.1,72,1500,1144
"62","2020-01-03 13:00:00",13,3,1,11,8.4,67,1500,1144
"63","2020-01-03 14:00:00",14,3,1,11,8.2,70.8,1600,1144
"64","2020-01-03 15:00:00",15,3,1,8,7.8,70.3,2300,1144
"65","2020-01-03 16:00:00",16,3,1,10,7.2,71,2700,1144
"66","2020-01-03 17:00:00",17,3,1,8,6.8,76.3,2300,1144
"67","2020-01-03 18:00:00",18,3,1,8,6.6,77.5,1800,1144
"68","2020-01-03 19:00:00",19,3,1,8,6.5,77.5,2000,1144
"69","2020-01-03 20:00:00",20,3,1,7,6.7,74.6,2800,1144
"70","2020-01-03 21:00:00",21,3,1,6,5.9,73.7,2300,1144
"71","2020-01-03 22:00:00",22,3,1,7,7,72.2,3000,1144
"72","2020-01-03 23:00:00",23,3,1,6,5.5,78,2800,1144
"73","2020-01-04 00:00:00",0,4,1,5,5.4,82.5,3500,1144
"74","2020-01-04 01:00:00",1,4,1,6,7.2,79.4,4000,1144
"75","2020-01-04 02:00:00",2,4,1,6,7.7,77.1,3500,1144
"76","2020-01-04 03:00:00",3,4,1,6,8.1,70.6,4000,1144
"77","2020-01-04 04:00:00",4,4,1,5,7.3,72.3,4000,1144
"78","2020-01-04 05:00:00",5,4,1,4,6.5,74.4,4500,1144
"79","2020-01-04 06:00:00",6,4,1,3,7.3,73.8,4500,1144
"80","2020-01-04 07:00:00",7,4,1,7,7.6,72.7,5000,1144
"81","2020-01-04 08:00:00",8,4,1,6,7.5,72.6,4500,1144
"82","2020-01-04 09:00:00",9,4,1,5,7.4,74,5000,1144
"83","2020-01-04 10:00:00",10,4,1,6,7.8,74.2,5000,1144
"84","2020-01-04 11:00:00",11,4,1,9,8.7,72.6,5000,1144
"85","2020-01-04 12:00:00",12,4,1,9,9.3,70.6,3500,1144
"86","2020-01-04 13:00:00",13,4,1,9,9.4,72,4500,1144
"87","2020-01-04 14:00:00",14,4,1,9,9.5,70.9,5000,1144
"88","2020-01-04 15:00:00",15,4,1,4,8.7,73.9,5000,1144
"89","2020-01-04 16:00:00",16,4,1,4,7.9,75.8,5000,1144
"90","2020-01-04 17:00:00",17,4,1,5,5.6,84.1,3000,1144
"91","2020-01-04 18:00:00",18,4,1,6,5.5,84.2,4500,1144
"92","2020-01-04 19:00:00",19,4,1,5,5.6,90.4,3500,1144
"93","2020-01-04 20:00:00",20,4,1,5,7.2,83.8,4500,1144
"94","2020-01-04 21:00:00",21,4,1,5,6.8,88,5000,1144
"95","2020-01-04 22:00:00",22,4,1,6,5.3,93.5,2800,1144
"96","2020-01-04 23:00:00",23,4,1,6,5.2,90.2,4000,1144
"97","2020-01-05 00:00:00",0,5,1,4,5.6,92.1,5000,1144
"98","2020-01-05 01:00:00",1,5,1,7,6,93.8,2900,1144
"99","2020-01-05 02:00:00",2,5,1,5,6,95.3,2900,1144
"100","2020-01-05 03:00:00",3,5,1,4,6.2,93.8,3000,1144
"101","2020-01-05 04:00:00",4,5,1,4,6,95.3,2600,1144
"102","2020-01-05 05:00:00",5,5,1,5,6.6,98.5,1400,1144
"103","2020-01-05 06:00:00",6,5,1,2,6.2,98.5,1600,1144
"104","2020-01-05 07:00:00",7,5,1,5,7.6,92.7,5000,1144
"105","2020-01-05 08:00:00",8,5,1,6,7.2,92.6,4000,1144
"106","2020-01-05 09:00:00",9,5,1,6,8.4,90,4500,1144
"107","2020-01-05 10:00:00",10,5,1,9,9.1,84.9,5000,1144
"108","2020-01-05 11:00:00",11,5,1,12,10.5,79.4,4500,1144
"109","2020-01-05 12:00:00",12,5,1,14,11.5,75.5,5000,1144
"110","2020-01-05 13:00:00",13,5,1,15,10.8,77.2,5000,1144
"111","2020-01-05 14:00:00",14,5,1,13,10.4,78.1,5000,1144
"112","2020-01-05 15:00:00",15,5,1,18,10.2,77.9,4500,1144
"113","2020-01-05 16:00:00",16,5,1,14,10,77.8,5000,1144
"114","2020-01-05 17:00:00",17,5,1,15,9.4,81.2,5000,1144
"115","2020-01-05 18:00:00",18,5,1,10,9.4,81.2,5000,1144
"116","2020-01-05 19:00:00",19,5,1,13,9.1,82.4,5000,1144
"117","2020-01-05 20:00:00",20,5,1,14,9.1,81,5000,1144
"118","2020-01-05 21:00:00",21,5,1,9,7.9,82.9,4000,1144
"119","2020-01-05 22:00:00",22,5,1,7,8.6,79.2,5000,1144
"120","2020-01-05 23:00:00",23,5,1,7,8.6,79.2,5000,1144
"121","2020-01-06 00:00:00",0,6,1,8,8.4,76.4,5000,1144
"122","2020-01-06 01:00:00",1,6,1,7,7.9,82.9,4500,1144
