"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,2,0,100,500,643
"2","2020-01-01 01:00:00",1,1,1,1,1,92.2,450,643
"3","2020-01-01 02:00:00",2,1,1,1,1,100,230,643
"4","2020-01-01 03:00:00",3,1,1,2,2,92.6,250,643
"5","2020-01-01 04:00:00",4,1,1,1,2,100,220,643
"6","2020-01-01 05:00:00",5,1,1,2,2,100,240,643
"7","2020-01-01 06:00:00",6,1,1,2,3,100,410,643
"8","2020-01-01 07:00:00",7,1,1,2,3,100,470,643
"9","2020-01-01 08:00:00",8,1,1,4,5,93.5,700,643
"10","2020-01-01 09:00:00",9,1,1,5,6,93.9,1000,643
"11","2020-01-01 10:00:00",10,1,1,3,7,81,1000,643
"12","2020-01-01 11:00:00",11,1,1,7,7,81,1000,643
"13","2020-01-01 12:00:00",12,1,1,6,7,81,1000,643
"14","2020-01-01 13:00:00",13,1,1,9,7,81,1000,643
"15","2020-01-01 14:00:00",14,1,1,15,7,81,1000,643
"16","2020-01-01 15:00:00",15,1,1,13,7,75.3,1000,643
"17","2020-01-01 16:00:00",16,1,1,11,7,81,1000,643
"18","2020-01-01 17:00:00",17,1,1,9,7,81,1000,643
"19","2020-01-01 18:00:00",18,1,1,13,7,75.3,1000,643
"20","2020-01-01 19:00:00",19,1,1,14,7,75.3,1000,643
"21","2020-01-01 20:00:00",20,1,1,12,7,75.3,1000,643
"22","2020-01-01 21:00:00",21,1,1,11,7,81,1000,643
"23","2020-01-01 22:00:00",22,1,1,6,7,81,1000,643
"24","2020-01-01 23:00:00",23,1,1,3,7,81,1000,643
"25","2020-01-02 00:00:00",0,2,1,10,8,81.8,1000,643
"26","2020-01-02 01:00:00",1,2,1,11,8,81.8,1000,643
"27","2020-01-02 02:00:00",2,2,1,14,8,81.8,1000,643
"28","2020-01-02 03:00:00",3,2,1,15,8,81.8,1000,643
"29","2020-01-02 04:00:00",4,2,1,13,8,81.8,1000,643
"30","2020-01-02 05:00:00",5,2,1,9,8,81.8,1000,643
"31","2020-01-02 06:00:00",6,2,1,13,8,81.8,1000,643
"32","2020-01-02 07:00:00",7,2,1,13,8,81.8,1000,643
"33","2020-01-02 08:00:00",8,2,1,14,9,81.2,1000,643
"34","2020-01-02 09:00:00",9,2,1,13,9,87.8,1000,643
"35","2020-01-02 10:00:00",10,2,1,14,9,81.2,1000,643
"36","2020-01-02 11:00:00",11,2,1,20,9,87.8,1000,643
"37","2020-01-02 12:00:00",12,2,1,18,9,93.2,500,643
"38","2020-01-02 13:00:00",13,2,1,20,9,93.2,700,643
"39","2020-01-02 14:00:00",14,2,1,19,9,93.2,500,643
"40","2020-01-02 15:00:00",15,2,1,25,10,93.5,500,643
"41","2020-01-02 16:00:00",16,2,1,25,10,93.5,1000,643
"42","2020-01-02 17:00:00",17,2,1,21,11,87.4,1000,643
"43","2020-01-02 18:00:00",18,2,1,20,11,87.4,600,643
"44","2020-01-02 19:00:00",19,2,1,21,10,93.5,900,643
"45","2020-01-02 20:00:00",20,2,1,21,10,93.5,330,643
"46","2020-01-02 21:00:00",21,2,1,19,10,93.5,250,643
"47","2020-01-02 22:00:00",22,2,1,17,10,87,1000,643
"48","2020-01-02 23:00:00",23,2,1,18,7,81,1000,643
"49","2020-01-03 00:00:00",0,3,1,11,6,75.8,1000,643
"50","2020-01-03 01:00:00",1,3,1,11,6,69.8,1000,643
"51","2020-01-03 02:00:00",2,3,1,6,5,74.7,1000,643
"52","2020-01-03 03:00:00",3,3,1,6,4,80.1,1000,643
"53","2020-01-03 04:00:00",4,3,1,6,5,74.7,1000,643
"54","2020-01-03 05:00:00",5,3,1,4,4,80.1,1000,643
"55","2020-01-03 06:00:00",6,3,1,4,3,86,1000,643
"56","2020-01-03 07:00:00",7,3,1,2,4,75.2,1000,643
"57","2020-01-03 08:00:00",8,3,1,7,5,74.7,1000,643
"58","2020-01-03 09:00:00",9,3,1,10,3,86,1000,643
"59","2020-01-03 10:00:00",10,3,1,10,3,86,1000,643
"60","2020-01-03 11:00:00",11,3,1,7,5,87.2,1000,643
"61","2020-01-03 12:00:00",12,3,1,11,6,81.7,1000,643
"62","2020-01-03 13:00:00",13,3,1,8,6,81.7,1000,643
"63","2020-01-03 14:00:00",14,3,1,11,7,71.2,1000,643
"64","2020-01-03 15:00:00",15,3,1,12,6,81.7,1000,643
"65","2020-01-03 16:00:00",16,3,1,15,6,81.7,1000,643
"66","2020-01-03 17:00:00",17,3,1,15,6,81.7,1000,643
"67","2020-01-03 18:00:00",18,3,1,11,6,81.7,1000,643
"68","2020-01-03 19:00:00",19,3,1,18,7,86.8,900,643
"69","2020-01-03 20:00:00",20,3,1,15,7,81,1000,643
"70","2020-01-03 21:00:00",21,3,1,14,7,86.8,1000,643
"71","2020-01-03 22:00:00",22,3,1,13,7,86.8,1000,643
"72","2020-01-03 23:00:00",23,3,1,10,7,86.8,1000,643
"73","2020-01-04 00:00:00",0,4,1,14,8,81.8,1000,643
"74","2020-01-04 01:00:00",1,4,1,15,8,81.8,1000,643
"75","2020-01-04 02:00:00",2,4,1,17,8,87.3,1000,643
"76","2020-01-04 03:00:00",3,4,1,17,8,87.3,1000,643
"77","2020-01-04 04:00:00",4,4,1,17,8,87.3,1000,643
"78","2020-01-04 05:00:00",5,4,1,18,8,87.3,1000,643
"79","2020-01-04 06:00:00",6,4,1,17,8,87.3,1000,643
"80","2020-01-04 07:00:00",7,4,1,10,8,87.3,1000,643
"81","2020-01-04 08:00:00",8,4,1,13,8,87.3,1000,643
"82","2020-01-04 09:00:00",9,4,1,10,8,87.3,1000,643
"83","2020-01-04 10:00:00",10,4,1,8,8,92.9,1000,643
"84","2020-01-04 11:00:00",11,4,1,9,9,87.8,1000,643
"85","2020-01-04 12:00:00",12,4,1,8,9,87.8,1000,643
"86","2020-01-04 13:00:00",13,4,1,9,9,93.2,1000,643
"87","2020-01-04 14:00:00",14,4,1,13,9,87.8,1000,643
"88","2020-01-04 15:00:00",15,4,1,12,8,92.9,700,643
"89","2020-01-04 16:00:00",16,4,1,14,8,92.9,1000,643
"90","2020-01-04 17:00:00",17,4,1,14,7,100,1000,643
"91","2020-01-04 18:00:00",18,4,1,15,7,100,600,643
"92","2020-01-04 19:00:00",19,4,1,13,8,87.3,1000,643
"93","2020-01-04 20:00:00",20,4,1,13,8,92.9,1000,643
"94","2020-01-04 21:00:00",21,4,1,13,8,92.9,700,643
"95","2020-01-04 22:00:00",22,4,1,15,8,92.9,1000,643
"96","2020-01-04 23:00:00",23,4,1,15,8,92.9,1000,643
"97","2020-01-05 00:00:00",0,5,1,14,8,92.9,1000,643
"98","2020-01-05 01:00:00",1,5,1,16,9,87.8,1000,643
"99","2020-01-05 02:00:00",2,5,1,15,9,87.8,1000,643
"100","2020-01-05 03:00:00",3,5,1,15,9,87.8,1000,643
"101","2020-01-05 04:00:00",4,5,1,10,8,92.9,1000,643
"102","2020-01-05 05:00:00",5,5,1,13,8,92.9,1000,643
"103","2020-01-05 06:00:00",6,5,1,13,8,92.9,1000,643
"104","2020-01-05 07:00:00",7,5,1,10,8,92.9,1000,643
"105","2020-01-05 08:00:00",8,5,1,15,8,87.3,1000,643
"106","2020-01-05 09:00:00",9,5,1,14,8,92.9,600,643
"107","2020-01-05 10:00:00",10,5,1,16,9,87.8,1000,643
"108","2020-01-05 11:00:00",11,5,1,25,9,93.2,700,643
"109","2020-01-05 12:00:00",12,5,1,18,9,93.2,900,643
"110","2020-01-05 13:00:00",13,5,1,19,9,93.2,900,643
"111","2020-01-05 14:00:00",14,5,1,19,9,93.2,700,643
"112","2020-01-05 15:00:00",15,5,1,16,10,87,1000,643
"113","2020-01-05 16:00:00",16,5,1,17,10,87,1000,643
"114","2020-01-05 17:00:00",17,5,1,19,10,93.5,1000,643
"115","2020-01-05 18:00:00",18,5,1,16,11,87.4,1000,643
"116","2020-01-05 19:00:00",19,5,1,17,11,87.4,1000,643
"117","2020-01-05 20:00:00",20,5,1,19,11,87.4,1000,643
"118","2020-01-05 21:00:00",21,5,1,19,11,87.4,1000,643
"119","2020-01-05 22:00:00",22,5,1,18,10,87,1000,643
"120","2020-01-05 23:00:00",23,5,1,16,10,87,1000,643
"121","2020-01-06 00:00:00",0,6,1,12,10,87,1000,643
"122","2020-01-06 01:00:00",1,6,1,19,9,81.2,1000,643
"123","2020-01-06 02:00:00",2,6,1,16,9,76,1000,643
"124","2020-01-06 03:00:00",3,6,1,10,9,76,1000,643
"125","2020-01-06 04:00:00",4,6,1,7,8,87.3,700,643
"126","2020-01-06 05:00:00",5,6,1,13,8,81.8,1000,643
"127","2020-01-06 06:00:00",6,6,1,14,9,76,1000,643
"128","2020-01-06 07:00:00",7,6,1,16,9,76,1000,643
"129","2020-01-06 08:00:00",8,6,1,14,9,81.2,1000,643
"130","2020-01-06 09:00:00",9,6,1,21,9,81.2,900,643
"131","2020-01-06 10:00:00",10,6,1,24,10,81.9,500,643
"132","2020-01-06 11:00:00",11,6,1,21,9,93.2,600,643
"133","2020-01-06 12:00:00",12,6,1,25,9,93.2,500,643
"134","2020-01-06 13:00:00",13,6,1,24,9,93.2,380,643
"135","2020-01-06 14:00:00",14,6,1,15,9,87.8,1000,643
"136","2020-01-06 15:00:00",15,6,1,14,9,87.8,1000,643
"137","2020-01-06 16:00:00",16,6,1,14,8,81.8,1000,643
"138","2020-01-06 17:00:00",17,6,1,11,7,86.8,1000,643
"139","2020-01-06 18:00:00",18,6,1,13,7,81,1000,643
"140","2020-01-06 19:00:00",19,6,1,14,7,81,1000,643
"141","2020-01-06 20:00:00",20,6,1,15,7,81,1000,643
"142","2020-01-06 21:00:00",21,6,1,13,7,81,1000,643
"143","2020-01-06 22:00:00",22,6,1,10,6,81.7,1000,643
"144","2020-01-06 23:00:00",23,6,1,14,7,81,1000,643
"145","2020-01-07 00:00:00",0,7,1,15,7,81,1000,643
"146","2020-01-07 01:00:00",1,7,1,12,7,86.8,1000,643
"147","2020-01-07 02:00:00",2,7,1,10,7,86.8,1000,643
"148","2020-01-07 03:00:00",3,7,1,13,7,86.8,1000,643
"149","2020-01-07 04:00:00",4,7,1,18,8,76.3,1000,643
"150","2020-01-07 05:00:00",5,7,1,12,8,81.8,1000,643
"151","2020-01-07 06:00:00",6,7,1,16,8,81.8,1000,643
"152","2020-01-07 07:00:00",7,7,1,13,8,87.3,900,643
"153","2020-01-07 08:00:00",8,7,1,10,9,87.8,1000,643
"154","2020-01-07 09:00:00",9,7,1,20,10,87,490,643
"155","2020-01-07 10:00:00",10,7,1,22,11,87.4,1000,643
"156","2020-01-07 11:00:00",11,7,1,27,12,87.9,1000,643
"157","2020-01-07 12:00:00",12,7,1,25,12,93.9,1000,643
"158","2020-01-07 13:00:00",13,7,1,22,13,87.2,1000,643
"159","2020-01-07 14:00:00",14,7,1,27,13,87.2,1000,643
"160","2020-01-07 15:00:00",15,7,1,27,13,87.2,1000,643
"161","2020-01-07 16:00:00",16,7,1,31,13,87.2,1000,643
"162","2020-01-07 17:00:00",17,7,1,32,13,87.2,1000,643
"163","2020-01-07 18:00:00",18,7,1,23,12,93.9,350,643
"164","2020-01-07 19:00:00",19,7,1,23,12,87.9,1000,643
"165","2020-01-07 20:00:00",20,7,1,21,11,81.3,1000,643
"166","2020-01-07 21:00:00",21,7,1,22,11,81.3,800,643
"167","2020-01-07 22:00:00",22,7,1,27,11,76.5,700,643
"168","2020-01-07 23:00:00",23,7,1,19,9,81.2,1000,643
"169","2020-01-08 00:00:00",0,8,1,15,9,70.7,1000,643
"170","2020-01-08 01:00:00",1,8,1,17,9,70.7,1000,643
"171","2020-01-08 02:00:00",2,8,1,13,8,70.9,1000,643
"172","2020-01-08 03:00:00",3,8,1,14,7,75.3,1000,643
"173","2020-01-08 04:00:00",4,8,1,10,6,81.7,1000,643
"174","2020-01-08 05:00:00",5,8,1,16,6,75.8,1000,643
"175","2020-01-08 06:00:00",6,8,1,12,6,75.8,1000,643
"176","2020-01-08 07:00:00",7,8,1,11,5,80.9,1000,643
"177","2020-01-08 08:00:00",8,8,1,12,5,80.9,1000,643
"178","2020-01-08 09:00:00",9,8,1,12,5,80.9,1000,643
"179","2020-01-08 10:00:00",10,8,1,9,5,87.2,1000,643
"180","2020-01-08 11:00:00",11,8,1,13,6,81.7,1000,643
"181","2020-01-08 12:00:00",12,8,1,12,6,81.7,1000,643
"182","2020-01-08 13:00:00",13,8,1,12,6,81.7,1000,643
"183","2020-01-08 14:00:00",14,8,1,11,6,81.7,1000,643
"184","2020-01-08 15:00:00",15,8,1,17,5,87.2,1000,643
"185","2020-01-08 16:00:00",16,8,1,10,5,87.2,1000,643
"186","2020-01-08 17:00:00",17,8,1,15,5,80.9,1000,643
"187","2020-01-08 18:00:00",18,8,1,10,5,87.2,1000,643
"188","2020-01-08 19:00:00",19,8,1,9,4,86.7,1000,643
"189","2020-01-08 20:00:00",20,8,1,6,3,86,1000,643
"190","2020-01-08 21:00:00",21,8,1,3,2,92.6,1000,643
"191","2020-01-08 22:00:00",22,8,1,4,1,100,1000,643
"192","2020-01-08 23:00:00",23,8,1,5,2,92.6,1000,643
"193","2020-01-09 00:00:00",0,9,1,5,3,93,1000,643
"194","2020-01-09 01:00:00",1,9,1,6,3,93,1000,643
"195","2020-01-09 02:00:00",2,9,1,6,3,93,1000,643
"196","2020-01-09 03:00:00",3,9,1,6,3,93,1000,643
"197","2020-01-09 04:00:00",4,9,1,4,3,93,1000,643
"198","2020-01-09 05:00:00",5,9,1,4,3,93,1000,643
"199","2020-01-09 06:00:00",6,9,1,3,3,93,1000,643
"200","2020-01-09 07:00:00",7,9,1,1,3,93,800,643
"201","2020-01-09 08:00:00",8,9,1,2,3,93,600,643
"202","2020-01-09 09:00:00",9,9,1,4,3,93,600,643
"203","2020-01-09 10:00:00",10,9,1,5,3,93,1000,643
"204","2020-01-09 11:00:00",11,9,1,5,4,93.4,1000,643
"205","2020-01-09 12:00:00",12,9,1,4,5,80.9,1000,643
"206","2020-01-09 13:00:00",13,9,1,4,4,93.4,1000,643
"207","2020-01-09 14:00:00",14,9,1,1,4,86.7,1000,643
"208","2020-01-09 15:00:00",15,9,1,4,4,86.7,1000,643
"209","2020-01-09 16:00:00",16,9,1,2,4,86.7,1000,643
"210","2020-01-09 17:00:00",17,9,1,3,2,92.6,1000,643
"211","2020-01-09 18:00:00",18,9,1,4,1,92.2,1000,643
"212","2020-01-09 19:00:00",19,9,1,1,1,92.2,1000,643
"213","2020-01-09 20:00:00",20,9,1,1,0,100,1000,643
"214","2020-01-09 21:00:00",21,9,1,1,0,92,1000,643
"215","2020-01-09 22:00:00",22,9,1,2,-2,98.1,1000,643
"216","2020-01-09 23:00:00",23,9,1,1,-2,98.1,500,643
"217","2020-01-10 00:00:00",0,10,1,1,-3,97.1,40,643
"218","2020-01-10 01:00:00",1,10,1,3,-2,98.1,10,643
"219","2020-01-10 02:00:00",2,10,1,1,-2,98.1,50,643
"220","2020-01-10 03:00:00",3,10,1,3,-1,90.7,450,643
"221","2020-01-10 04:00:00",4,10,1,2,0,100,600,643
"222","2020-01-10 05:00:00",5,10,1,3,0,100,500,643
"223","2020-01-10 06:00:00",6,10,1,2,0,100,500,643
"224","2020-01-10 07:00:00",7,10,1,4,0,100,470,643
"225","2020-01-10 08:00:00",8,10,1,2,-1,98.9,460,643
"226","2020-01-10 09:00:00",9,10,1,3,0,100,500,643
"227","2020-01-10 10:00:00",10,10,1,3,1,100,500,643
"228","2020-01-10 11:00:00",11,10,1,4,1,100,500,643
"229","2020-01-10 12:00:00",12,10,1,2,2,100,1000,643
"230","2020-01-10 13:00:00",13,10,1,1,4,93.4,800,643
"231","2020-01-10 14:00:00",14,10,1,8,6,81.7,1000,643
"232","2020-01-10 15:00:00",15,10,1,17,6,75.8,1000,643
"233","2020-01-10 16:00:00",16,10,1,12,6,81.7,1000,643
"234","2020-01-10 17:00:00",17,10,1,16,7,75.3,1000,643
"235","2020-01-10 18:00:00",18,10,1,15,6,86.3,1000,643
"236","2020-01-10 19:00:00",19,10,1,20,7,86.8,700,643
"237","2020-01-10 20:00:00",20,10,1,23,7,92.6,370,643
"238","2020-01-10 21:00:00",21,10,1,17,8,87.3,420,643
"239","2020-01-10 22:00:00",22,10,1,28,9,87.8,1000,643
"240","2020-01-10 23:00:00",23,10,1,27,9,87.8,450,643
"241","2020-01-11 00:00:00",0,11,1,25,10,87,1000,643
"242","2020-01-11 01:00:00",1,11,1,23,10,87,1000,643
"243","2020-01-11 02:00:00",2,11,1,28,11,87.4,1000,643
"244","2020-01-11 03:00:00",3,11,1,28,11,87.4,1000,643
"245","2020-01-11 04:00:00",4,11,1,28,11,87.4,600,643
"246","2020-01-11 05:00:00",5,11,1,27,11,93.7,460,643
"247","2020-01-11 06:00:00",6,11,1,30,11,93.7,240,643
"248","2020-01-11 07:00:00",7,11,1,29,12,87.9,1000,643
"249","2020-01-11 08:00:00",8,11,1,27,12,87.9,1000,643
"250","2020-01-11 09:00:00",9,11,1,27,12,87.9,500,643
"251","2020-01-11 10:00:00",10,11,1,31,12,87.9,1000,643
"252","2020-01-11 11:00:00",11,11,1,11,9,93.2,600,643
"253","2020-01-11 12:00:00",12,11,1,11,9,93.2,900,643
"254","2020-01-11 13:00:00",13,11,1,12,9,93.2,1000,643
"255","2020-01-11 14:00:00",14,11,1,13,9,93.2,1000,643
"256","2020-01-11 15:00:00",15,11,1,13,9,93.2,1000,643
"257","2020-01-11 16:00:00",16,11,1,19,9,87.8,1000,643
"258","2020-01-11 17:00:00",17,11,1,11,8,92.9,1000,643
"259","2020-01-11 18:00:00",18,11,1,13,8,92.9,800,643
"260","2020-01-11 19:00:00",19,11,1,11,8,87.3,1000,643
"261","2020-01-11 20:00:00",20,11,1,8,6,93.9,1000,643
"262","2020-01-11 21:00:00",21,11,1,10,6,93.9,1000,643
"263","2020-01-11 22:00:00",22,11,1,10,5,93.5,1000,643
"264","2020-01-11 23:00:00",23,11,1,5,5,87.2,1000,643
"265","2020-01-12 00:00:00",0,12,1,2,5,87.2,1000,643
"266","2020-01-12 01:00:00",1,12,1,6,5,93.5,1000,643
"267","2020-01-12 02:00:00",2,12,1,4,5,87.2,1000,643
"268","2020-01-12 03:00:00",3,12,1,3,3,93,1000,643
"269","2020-01-12 04:00:00",4,12,1,4,3,93,1000,643
"270","2020-01-12 05:00:00",5,12,1,1,3,93,1000,643
"271","2020-01-12 06:00:00",6,12,1,3,2,100,1000,643
"272","2020-01-12 07:00:00",7,12,1,6,5,93.5,1000,643
"273","2020-01-12 08:00:00",8,12,1,6,6,93.9,900,643
"274","2020-01-12 09:00:00",9,12,1,9,6,86.3,1000,643
"275","2020-01-12 10:00:00",10,12,1,12,4,93.4,1000,643
"276","2020-01-12 11:00:00",11,12,1,13,5,87.2,1000,643
"277","2020-01-12 12:00:00",12,12,1,11,6,81.7,1000,643
"278","2020-01-12 13:00:00",13,12,1,10,7,75.3,1000,643
"279","2020-01-12 14:00:00",14,12,1,14,5,74.7,1000,643
"280","2020-01-12 15:00:00",15,12,1,18,5,80.9,1000,643
"281","2020-01-12 16:00:00",16,12,1,11,4,86.7,1000,643
"282","2020-01-12 17:00:00",17,12,1,14,3,86,1000,643
"283","2020-01-12 18:00:00",18,12,1,6,4,86.7,1000,643
"284","2020-01-12 19:00:00",19,12,1,9,5,80.9,1000,643
"285","2020-01-12 20:00:00",20,12,1,9,5,80.9,1000,643
"286","2020-01-12 21:00:00",21,12,1,8,4,86.7,1000,643
"287","2020-01-12 22:00:00",22,12,1,14,5,87.2,1000,643
"288","2020-01-12 23:00:00",23,12,1,13,5,87.2,1000,643
"289","2020-01-13 00:00:00",0,13,1,12,5,87.2,1000,643
"290","2020-01-13 01:00:00",1,13,1,12,5,87.2,1000,643
"291","2020-01-13 02:00:00",2,13,1,11,5,87.2,1000,643
