"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,8,8.3,84.6,1900,908
"2","2020-01-01 01:00:00",1,1,1,7,7.9,85.6,2000,908
"3","2020-01-01 02:00:00",2,1,1,5,7.9,84.2,1600,908
"4","2020-01-01 03:00:00",3,1,1,6,7.8,84.2,1500,908
"5","2020-01-01 04:00:00",4,1,1,5,8.2,83.1,1700,908
"6","2020-01-01 05:00:00",5,1,1,7,7.9,81.4,1700,908
"7","2020-01-01 06:00:00",6,1,1,11,7.8,80,1500,908
"8","2020-01-01 07:00:00",7,1,1,9,7.5,79.7,1400,908
"9","2020-01-01 08:00:00",8,1,1,8,7.1,79.4,1400,908
"10","2020-01-01 09:00:00",9,1,1,11,6.9,79.2,1300,908
"11","2020-01-01 10:00:00",10,1,1,6,6.3,80.3,1300,908
"12","2020-01-01 11:00:00",11,1,1,11,6.6,79,1000,908
"13","2020-01-01 12:00:00",12,1,1,7,6.5,77.5,1400,908
"14","2020-01-01 13:00:00",13,1,1,11,6.8,76.3,1700,908
"15","2020-01-01 14:00:00",14,1,1,9,6.9,76.4,2000,908
"16","2020-01-01 15:00:00",15,1,1,11,6.5,80.5,1700,908
"17","2020-01-01 16:00:00",16,1,1,12,6.7,82,1600,908
"18","2020-01-01 17:00:00",17,1,1,10,7,83.7,1700,908
"19","2020-01-01 18:00:00",18,1,1,13,6.6,87.9,1700,908
"20","2020-01-01 19:00:00",19,1,1,17,6.9,85.2,1800,908
"21","2020-01-01 20:00:00",20,1,1,17,7.2,84,1800,908
"22","2020-01-01 21:00:00",21,1,1,15,7.5,84.2,1700,908
"23","2020-01-01 22:00:00",22,1,1,10,7.8,85.6,1400,908
"24","2020-01-01 23:00:00",23,1,1,10,8,84.4,1600,908
"25","2020-01-02 00:00:00",0,2,1,6,7.6,85.6,1600,908
"26","2020-01-02 01:00:00",1,2,1,10,8.2,84.6,1700,908
