"","ob_time","hour","day","month","wind_speed","air_temperature","rltv_hum","visibility","Site"
"1","2020-01-01 00:00:00",0,1,1,5,0.1,92,1400,315
"2","2020-01-01 01:00:00",1,1,1,4,-0.1,93.7,1200,315
"3","2020-01-01 02:00:00",2,1,1,8,-0.1,93.7,1200,315
"4","2020-01-01 03:00:00",3,1,1,6,0.7,93.9,1700,315
"5","2020-01-01 04:00:00",4,1,1,8,0.7,96.1,2000,315
"6","2020-01-01 05:00:00",5,1,1,8,1.5,94.1,2100,315
"7","2020-01-01 06:00:00",6,1,1,10,2.3,94.5,2400,315
"8","2020-01-01 07:00:00",7,1,1,9,2.5,92.7,2500,315
"9","2020-01-01 08:00:00",8,1,1,6,1.6,92.3,2300,315
"10","2020-01-01 09:00:00",9,1,1,5,0.6,92,2000,315
"11","2020-01-01 10:00:00",10,1,1,7,1.6,96.2,1200,315
"12","2020-01-01 11:00:00",11,1,1,6,3.1,91.2,1200,315
"13","2020-01-01 12:00:00",12,1,1,2,5.5,87.3,1500,315
"14","2020-01-01 13:00:00",13,1,1,6,6.3,87.7,2600,315
"15","2020-01-01 14:00:00",14,1,1,9,7.2,81,1900,315
"16","2020-01-01 15:00:00",15,1,1,8,6.2,81.8,1700,315
"17","2020-01-01 16:00:00",16,1,1,10,4.4,86.7,1100,315
"18","2020-01-01 17:00:00",17,1,1,9,3.7,93.1,900,315
"19","2020-01-01 18:00:00",18,1,1,7,2.8,92.8,700,315
"20","2020-01-01 19:00:00",19,1,1,7,2.5,92.7,700,315
"21","2020-01-01 20:00:00",20,1,1,12,3.6,91.3,900,315
"22","2020-01-01 21:00:00",21,1,1,11,2.1,92.5,800,315
"23","2020-01-01 22:00:00",22,1,1,11,2.5,92.7,800,315
"24","2020-01-01 23:00:00",23,1,1,11,2.1,92.5,900,315
"25","2020-01-02 00:00:00",0,2,1,9,2.6,94.6,800,315
"26","2020-01-02 01:00:00",1,2,1,13,3.4,93.1,1000,315
"27","2020-01-02 02:00:00",2,2,1,12,3.8,93.3,1000,315
"28","2020-01-02 03:00:00",3,2,1,9,3.2,94.8,1100,315
"29","2020-01-02 04:00:00",4,2,1,7,4.6,90.1,2400,315
"30","2020-01-02 05:00:00",5,2,1,12,5.5,87.4,2200,315
"31","2020-01-02 06:00:00",6,2,1,13,6.4,83.4,2400,315
"32","2020-01-02 07:00:00",7,2,1,7,5,87.1,2200,315
"33","2020-01-02 08:00:00",8,2,1,10,4.3,88.3,2100,315
"34","2020-01-02 09:00:00",9,2,1,5,5.2,85.6,2500,315
"35","2020-01-02 10:00:00",10,2,1,9,6.2,86.3,2300,315
"36","2020-01-02 11:00:00",11,2,1,13,6.9,80.9,3000,315
"37","2020-01-02 12:00:00",12,2,1,12,7.4,81.3,3000,315
"38","2020-01-02 13:00:00",13,2,1,15,8.2,79.1,3500,315
"39","2020-01-02 14:00:00",14,2,1,15,8.7,80.9,4500,315
"40","2020-01-02 15:00:00",15,2,1,9,9.4,78.8,4500,315
"41","2020-01-02 16:00:00",16,2,1,17,9.4,80.2,4000,315
"42","2020-01-02 17:00:00",17,2,1,10,8.9,83.7,5000,315
"43","2020-01-02 18:00:00",18,2,1,11,9.1,83.9,5000,315
"44","2020-01-02 19:00:00",19,2,1,9,9.5,86.7,4500,315
"45","2020-01-02 20:00:00",20,2,1,10,10.3,83.3,5500,315
"46","2020-01-02 21:00:00",21,2,1,9,10.2,83.3,3500,315
"47","2020-01-02 22:00:00",22,2,1,17,11,82.6,3500,315
"48","2020-01-02 23:00:00",23,2,1,16,11.1,81.4,3500,315
"49","2020-01-03 00:00:00",0,3,1,16,10.6,86,4000,315
"50","2020-01-03 01:00:00",1,3,1,12,10.2,87.1,4000,315
"51","2020-01-03 02:00:00",2,3,1,17,9.2,82.6,6000,315
"52","2020-01-03 03:00:00",3,3,1,13,6.2,93.9,500,315
"53","2020-01-03 04:00:00",4,3,1,8,5.9,90.7,3000,315
"54","2020-01-03 05:00:00",5,3,1,5,4.8,92,2800,315
"55","2020-01-03 06:00:00",6,3,1,12,4.9,80.7,4000,315
"56","2020-01-03 07:00:00",7,3,1,11,4.7,74.1,3500,315
"57","2020-01-03 08:00:00",8,3,1,8,3.9,78.2,3000,315
"58","2020-01-03 09:00:00",9,3,1,9,4.8,74.3,3500,315
"59","2020-01-03 10:00:00",10,3,1,10,4.4,76.9,3500,315
"60","2020-01-03 11:00:00",11,3,1,10,5.9,70.8,3500,315
"61","2020-01-03 12:00:00",12,3,1,11,6.3,69.9,3000,315
"62","2020-01-03 13:00:00",13,3,1,12,7.2,65.5,3500,315
"63","2020-01-03 14:00:00",14,3,1,11,7.7,62.1,3500,315
"64","2020-01-03 15:00:00",15,3,1,22,7.2,64,4000,315
"65","2020-01-03 16:00:00",16,3,1,18,6.6,67.5,4000,315
"66","2020-01-03 17:00:00",17,3,1,16,5.5,76.5,4000,315
"67","2020-01-03 18:00:00",18,3,1,15,4.7,80.4,3500,315
"68","2020-01-03 19:00:00",19,3,1,16,5.4,79.5,3500,315
"69","2020-01-03 20:00:00",20,3,1,14,5.2,80.8,3500,315
"70","2020-01-03 21:00:00",21,3,1,12,5.3,82.5,3000,315
"71","2020-01-03 22:00:00",22,3,1,14,5.7,82.8,3500,315
"72","2020-01-03 23:00:00",23,3,1,19,6.3,81.8,4000,315
"73","2020-01-04 00:00:00",0,4,1,15,6.2,83.2,4500,315
"74","2020-01-04 01:00:00",1,4,1,15,6.5,84.8,4500,315
"75","2020-01-04 02:00:00",2,4,1,12,7.1,80.9,3000,315
"76","2020-01-04 03:00:00",3,4,1,15,7.2,81,4000,315
"77","2020-01-04 04:00:00",4,4,1,16,7.2,83.9,4000,315
"78","2020-01-04 05:00:00",5,4,1,13,7.5,81.2,5500,315
"79","2020-01-04 06:00:00",6,4,1,12,7.9,78.7,5000,315
"80","2020-01-04 07:00:00",7,4,1,15,8,77.4,5000,315
"81","2020-01-04 08:00:00",8,4,1,16,8.5,75.2,5500,315
"82","2020-01-04 09:00:00",9,4,1,15,8.7,76.7,5500,315
"83","2020-01-04 10:00:00",10,4,1,18,8.9,75.5,4500,315
"84","2020-01-04 11:00:00",11,4,1,15,9,75.6,5000,315
"85","2020-01-04 12:00:00",12,4,1,11,9.8,73.8,4500,315
"86","2020-01-04 13:00:00",13,4,1,15,9.2,78.4,4500,315
"87","2020-01-04 14:00:00",14,4,1,19,9.2,79.7,6000,315
"88","2020-01-04 15:00:00",15,4,1,12,8.7,82,6000,315
"89","2020-01-04 16:00:00",16,4,1,13,8.3,84.6,5000,315
"90","2020-01-04 17:00:00",17,4,1,13,7.8,85.6,5000,315
"91","2020-01-04 18:00:00",18,4,1,13,8.2,84.5,4500,315
"92","2020-01-04 19:00:00",19,4,1,10,7.6,84.1,5000,315
"93","2020-01-04 20:00:00",20,4,1,8,7.7,84.2,5000,315
"94","2020-01-04 21:00:00",21,4,1,10,7.6,85.5,4500,315
"95","2020-01-04 22:00:00",22,4,1,11,7.6,85.5,5000,315
"96","2020-01-04 23:00:00",23,4,1,5,7.4,89.8,3000,315
"97","2020-01-05 00:00:00",0,5,1,10,7.2,92.6,4500,315
"98","2020-01-05 01:00:00",1,5,1,10,8.3,87.3,5000,315
"99","2020-01-05 02:00:00",2,5,1,6,8.6,84.7,5500,315
"100","2020-01-05 03:00:00",3,5,1,10,9,79.6,6000,315
"101","2020-01-05 04:00:00",4,5,1,12,9.1,75.7,6000,315
"102","2020-01-05 05:00:00",5,5,1,12,9,77,5500,315
"103","2020-01-05 06:00:00",6,5,1,13,9,77,5500,315
"104","2020-01-05 07:00:00",7,5,1,8,8.9,78.2,5500,315
